name,value
746,349.381
540,344.174
213,341.155
498,323.491
477,305.491
503,283.757
160,279.339
661,275.08
264,271.438
690,270.449
344,269.262
683,269.02
737,264.839
154,256.89
706,256.638
203,255.303
467,254.913
778,253.3
652,246.103
259,245.079
505,240.39
466,238.5
162,238.15
47,237.218
741,233.757
627,229.619
236,228.601
656,227.415
715,227.384
76,224.152
339,223.544
421,222.507
418,221.22
705,220.125
385,217.315
397,214.992
802,213.82
51,212.953
306,210.171
636,209.523
165,209.106
272,208.616
78,208.26
748,205.939
494,205.458
520,205.118
673,204.989
323,204.575
271,202.454
97,202.44
81,201.533
116,200.071
481,199.899
11,199.029
610,198.65
36,198.186
644,197.375
243,194.808
709,194.322
654,193.06
785,191.766
364,190.495
500,190.34
374,189.897
92,188.403
257,186.799
633,185.366
125,184.779
186,183.038
645,180.549
721,180.487
609,180.226
45,179.771
516,179.672
666,179.474
75,178.512
497,178.176
89,176.55
772,176.315
383,176.261
358,175.324
74,174.671
169,174.494
319,173.749
328,171.258
694,167.31
445,166.549
653,166.365
343,165.678
771,165.572
641,163.196
532,163.154
120,162.563
263,162.304
14,162.051
265,161.447
743,160.738
63,160.316
578,158.895
62,158.455
286,158.205
20,157.952
142,157.152
360,156.271
314,156.136
733,155.869
437,154.956
23,154.607
657,153.964
311,153.873
91,153.468
783,153.281
34,153.154
413,152.457
329,151.919
669,150.419
446,149.598
393,149.559
46,147.577
409,147.235
697,146.483
27,146.364
568,146.109
674,143.85
50,143.327
122,142.812
492,142.712
507,141.985
332,141.608
488,141.593
415,140.733
31,140.281
676,137.585
535,135.614
511,134.492
185,133.022
443,132.688
723,130.982
246,130.187
510,129.833
637,129.411
704,129.152
589,128.686
330,128.215
416,127.983
106,126.81
123,126.655
325,126.568
650,126.037
537,124.896
643,124.669
725,124.2
699,122.418
719,122.025
708,121.142
399,119.836
69,119.617
702,118.002
607,116.899
798,115.12
634,113.008
278,112.861
423,112.656
458,111.511
616,111.325
608,110.824
357,110.477
335,110.186
557,110.049
280,109.963
672,109.514
247,108.864
524,107.606
655,107.206
201,106.938
171,105.704
22,105.661
460,105.57
665,105.544
646,105.185
372,105.003
604,104.839
260,104.503
395,103.984
96,103.799
698,103.79
149,103.499
7,103.156
417,103.123
356,102.767
758,102.359
464,101.226
495,101.017
599,100.78
769,100.278
24,97.923
525,97.803
222,97.311
382,96.039
284,95.631
549,95.393
267,94.562
579,94.346
546,94.285
289,94.24
112,93.999
79,93.871
591,93.486
266,93.175
282,92.572
377,92.181
345,92.056
324,92.005
685,89.408
172,89.235
518,88.885
631,88.649
680,88.57
544,87.301
659,86.581
373,86.576
70,86.474
441,86.403
269,86.35
72,85.884
792,83.946
523,83.581
553,83.027
251,82.691
692,82.092
67,82.081
229,81.928
190,81.487
411,80.727
713,80.3
693,79.522
321,76.743
316,76.448
196,76.164
83,75.896
359,75.49
617,74.667
13,74.578
134,74.022
302,73.769
451,73.407
164,72.594
663,72.435
749,72.395
254,70.838
388,70.597
501,70.442
587,69.959
281,69.391
4,69.258
454,68.575
456,68.544
496,68.108
687,67.618
667,67.36
606,66.831
238,65.402
61,64.444
459,63.973
436,63.469
711,63.092
538,62.924
337,62.448
556,62.311
320,62.004
453,61.605
177,60.924
119,60.46
126,60.254
140,59.215
790,59.171
624,59.071
389,59.025
167,58.42
590,56.984
248,56.577
582,56.531
455,55.761
133,55.336
87,55.17
484,54.559
390,53.657
613,52.629
614,49.707
114,49.611
584,49.555
804,49.016
144,49.013
432,48.993
681,48.49
274,47.697
270,47.168
571,46.957
526,46.821
764,46.549
182,45.208
583,44.833
108,44.344
558,43.865
431,43.515
346,43.385
581,42.614
601,42.377
16,42.299
801,42.188
487,40.747
668,39.716
121,39.663
176,39.358
88,39.164
245,39.053
64,38.97
232,38.025
65,37.858
612,37.659
795,37.517
239,37.253
378,36.113
66,35.906
420,35.884
471,34.853
671,34.648
626,34.496
615,32.125
435,31.62
580,31.591
396,31.563
209,31.333
38,30.749
401,27.768
30,27.52
131,27.444
137,25.978
233,25.882
678,25.334
183,24.979
170,20.381
794,20.278
279,19.928
734,19.62
256,19.131
638,18.932
58,18.633
200,18.361
9,16.711
240,15.984
305,15.955
80,15.673
135,15.264
39,15.196
797,15.049
632,14.406
298,13.171
353,12.682
2,12.597
93,11.355
547,11.308
735,9.77
457,9.226
161,9.012
781,8.851
195,8.596
600,8.567
118,8.097
639,7.808
603,7.306
465,7.232
716,7.155
230,6.43
49,6.084
313,4.849
752,4.297
622,2.756
490,2.729
132,2.654
521,2.456
545,2.246
275,1.275
747,0.769
596,0.247
469,0.063
472,-0.087
534,-0.36
514,-0.478
519,-1.567
528,-2.106
724,-2.533
509,-3.932
777,-4.055
476,-4.148
342,-4.171
410,-5.514
287,-6.076
463,-6.74
625,-7.327
387,-7.577
361,-7.846
19,-8.637
152,-8.828
104,-8.964
95,-9.342
448,-9.479
303,-9.739
107,-10.942
363,-11.109
398,-11.127
216,-11.49
450,-12.477
438,-12.78
414,-13.51
686,-14.631
163,-14.658
623,-14.937
178,-15.358
241,-15.719
85,-17.06
675,-17.239
572,-17.68
658,-18.807
283,-19.057
158,-19.101
504,-19.173
718,-19.731
405,-20.058
179,-20.44
194,-20.514
649,-20.562
803,-21.948
695,-21.986
531,-22.448
188,-22.476
1,-22.775
33,-22.803
440,-22.959
28,-23.85
90,-23.893
276,-24.166
244,-24.38
767,-24.425
703,-24.944
43,-25.013
539,-25.361
206,-25.921
173,-26.383
367,-26.392
611,-26.4
143,-26.688
331,-27.689
512,-27.97
759,-28.427
174,-28.649
776,-29.758
41,-29.893
175,-30.388
530,-30.472
211,-30.661
225,-31.097
44,-31.137
285,-31.208
355,-32.141
340,-32.275
630,-33.374
552,-33.567
425,-34.027
784,-34.281
99,-34.291
628,-34.359
763,-34.497
555,-34.77
483,-34.876
301,-35.595
15,-36.483
559,-36.714
745,-36.953
351,-37.181
701,-37.497
799,-37.668
59,-38.283
742,-38.394
202,-38.675
249,-39.036
189,-39.061
412,-39.383
12,-39.516
433,-40.131
775,-40.496
728,-41.353
127,-41.474
788,-42.119
548,-42.28
791,-42.392
317,-42.731
55,-43.34
35,-43.403
386,-43.81
602,-43.818
493,-44.003
529,-45.619
629,-45.971
376,-46.788
138,-46.962
753,-47.251
515,-47.303
370,-47.724
224,-47.877
462,-48.052
223,-48.059
573,-48.385
779,-48.493
384,-48.628
714,-49.038
380,-49.555
677,-49.613
787,-49.751
139,-50.989
242,-51.02
237,-51.39
789,-51.504
262,-51.582
760,-51.816
218,-51.919
349,-53.068
226,-53.254
620,-53.364
565,-53.796
348,-54.84
452,-56.715
474,-57.135
482,-57.245
294,-57.429
157,-57.603
210,-57.779
8,-57.872
208,-58.792
258,-59.156
564,-59.308
220,-59.534
447,-60.161
191,-60.655
322,-62.523
37,-62.602
71,-62.807
707,-63.226
560,-63.754
333,-64.147
379,-65.909
434,-66.011
110,-66.153
424,-66.376
228,-66.499
207,-66.942
215,-67.402
586,-67.723
212,-67.729
77,-68.251
151,-68.936
726,-68.953
124,-70.939
710,-71.529
326,-71.548
439,-72.251
166,-72.428
782,-72.642
651,-72.83
689,-73.116
297,-73.276
551,-73.583
105,-73.658
756,-74.04
479,-74.13
736,-75.619
315,-76.077
255,-76.571
26,-76.73
291,-76.79
419,-77.617
731,-78.281
148,-78.954
68,-79.161
755,-80.536
470,-81.529
688,-81.796
338,-81.867
640,-82.324
444,-82.47
774,-84.027
48,-84.291
566,-84.379
86,-84.57
449,-85.182
517,-85.627
295,-86.001
427,-86.492
426,-86.846
662,-86.939
103,-87.184
197,-87.295
308,-87.449
773,-87.657
57,-88.503
730,-88.752
394,-89.522
491,-92.053
300,-92.338
648,-92.607
187,-93.26
252,-93.658
219,-94.501
234,-95.11
475,-96.078
231,-96.519
567,-96.826
647,-97.026
422,-99.861
762,-99.987
542,-101.407
392,-101.587
293,-103.024
502,-104.068
94,-104.378
336,-105.125
29,-105.6
362,-105.605
563,-105.664
664,-106.546
5,-106.603
513,-107.312
153,-107.419
199,-107.497
712,-108.075
543,-108.471
310,-109.508
268,-109.797
485,-110.106
277,-110.168
575,-110.524
299,-111.311
273,-112.321
576,-113.013
82,-113.152
100,-113.271
250,-113.63
768,-114.524
84,-115.013
130,-115.347
235,-115.847
334,-115.975
147,-116.148
489,-116.665
739,-117.492
141,-119.703
722,-119.733
588,-119.922
371,-120.769
717,-121.802
115,-122.907
618,-123.144
740,-124.113
642,-125.033
