name,value
87,295.493
71,294.382
83,285.532
85,280.408
81,246.987
38,242.544
49,202.249
64,202.167
86,189.312
77,178.839
43,176.043
78,175.491
82,166.469
72,160.819
56,159.323
79,151.996
65,151.114
67,144.217
35,126.173
66,118.354
74,92.049
16,88.838
89,84.691
10,79.991
12,77.088
63,76.912
50,75.006
58,70.155
26,69.637
3,58.756
22,51.399
73,50.383
29,50.092
55,47.932
52,46.777
24,42.78
31,36.865
42,32.853
45,32.411
47,20.518
5,19.266
32,6.79
17,2.652
54,-8.462
51,-8.525
61,-9.333
27,-12.9
90,-15.453
11,-21.921
9,-22.037
28,-27.398
15,-32.352
33,-36.143
1,-41.169
25,-42.475
48,-44.078
23,-44.684
4,-49.831
14,-55.378
88,-57.839
20,-72.164
7,-75.794
18,-75.804
46,-79.475
13,-82.343
34,-84.347
19,-88.693
40,-95.939
39,-97.079
37,-97.433
69,-98.23
62,-100.266
68,-101.233
8,-106.069
76,-125.837
6,-146.826
36,-152.487
57,-155.872
21,-157.405
44,-163.624
53,-163.937
59,-173.715
2,-189.301
80,-212.385
60,-224.105
84,-253.626
41,-286.08
75,-297.415
70,-299.171
30,-375.12
