name,value
55,551.096
103,541.615
112,534.465
13,495.535
67,487.228
26,470.228
85,442.191
37,441.078
66,438.003
111,396.983
12,396.245
83,393.515
1,388.038
121,376.581
9,371.01
64,347.292
30,347.285
95,340.169
116,337.181
56,327.384
53,324.974
51,321.661
46,321.303
102,310.081
52,303.358
45,291.562
110,275.54
24,251.078
73,244.861
81,243.534
59,238.93
87,235.929
54,235.808
2,233.096
44,221.241
40,206.619
76,198.581
80,189.822
22,170.608
3,165.824
7,165.292
77,160.948
49,154.464
88,151.118
108,136.876
29,136.597
114,132.808
84,114.262
35,114.144
57,104.674
11,104.442
20,94.505
61,92.834
31,85.199
62,73.669
33,59.177
16,56.466
10,53.242
109,40.058
115,32.302
99,30.135
105,28.236
92,16.272
113,7.415
86,1.489
25,-8.662
43,-9.188
101,-15.858
58,-37.716
15,-40.42
47,-51.488
14,-60.614
119,-70.004
68,-78.275
117,-103.724
28,-118.141
70,-120.352
94,-123.33
78,-133.298
6,-134.861
72,-146.567
118,-166.52
74,-172.247
69,-178.028
60,-183.213
96,-207.468
89,-210.168
79,-214.647
122,-227.603
41,-252.529
63,-252.62
23,-252.7
65,-253.296
34,-255.392
120,-264.831
106,-271.438
75,-282.708
39,-287.405
42,-288.789
71,-294.179
32,-302.819
36,-327.473
82,-329.907
5,-358.064
27,-367.919
18,-372.954
104,-386.03
93,-389.621
19,-416.077
48,-443.913
17,-448.557
97,-450.117
100,-462.127
90,-466.796
8,-470.855
50,-483.971
98,-499.466
38,-511.272
21,-522.732
107,-546.356
91,-608.84
4,-620.011
