individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
H2,17,120,96,0,24,96,95.82000000000001,0.7985000000000001,1.0999345353009833,0.2327154558553385,1.0133290628503844,1.0068714155648613
H3,18,120,92,0,28,92,91.84,0.7653333333333333,0.9752643214998187,0.22490995067319286,0.9462811418182695,0.9820394972337989
H4,19,120,89,0,31,89,88.855,0.7404583333333333,0.7975554163901962,0.20856030406684284,0.9949843904886699,0.9956888861243294
E1,1,120,80,0,40,80,79.89999999999999,0.6658333333333333,0.5487043887650876,0.19943062951397206,1.0331339200735115,1.0190020705092684
F3,8,120,79,0,41,79,78.905,0.6575416666666667,0.562732359473451,0.20992660918071518,0.9719475772041665,0.9885254020815446
F2,7,120,72,0,48,72,71.94000000000001,0.5995000000000001,0.34578327673146875,0.2036194505916806,0.9716534771382113,0.9713369419962021
F1,6,120,68,0,52,68,67.96000000000001,0.5663333333333334,0.21760357509351896,0.19345488420764587,1.007000233057915,1.0079030144915475
H1,16,120,67,0,53,67,66.965,0.5580416666666667,0.19052868497482886,0.19324225886222585,0.9546964456495974,0.9598305660658485
G5,15,120,64,0,56,64,63.98,0.5331666666666667,0.10086594606250482,0.18321756090725425,1.0392609633590282,1.0392134184162731
H5,20,120,64,0,56,64,63.98,0.5331666666666667,0.10086594606250483,0.18321756090725425,0.9571886015322477,0.9573157988232094
F5,10,120,58,0,62,58,58.010000000000005,0.4834166666666667,-0.048888833953687184,0.1829917114515314,1.0083270610575172,1.0083288139650068
E4,4,120,57,0,63,57,57.015,0.475125,-0.0783339943148551,0.18912453313291208,1.0050858469255255,1.0047161399563138
E5,5,120,54,0,66,54,54.03,0.45025,-0.14893166181695797,0.18359870779180915,0.994803714030656,0.994870122148623
F4,9,120,47,0,73,47,47.065,0.3922083333333333,-0.3425563058133008,0.19184365072209889,1.0345211570282475,1.0226467797324004
G4,14,120,47,0,73,47,47.065,0.3922083333333333,-0.3425563058133016,0.19184365072209894,0.9576386870236457,0.9713064512129751
E3,3,120,46,0,74,46,46.07,0.3839166666666667,-0.41248487839414844,0.20815479216231383,1.080321090524889,1.079560882678749
E2,2,120,37,0,83,37,37.115,0.3092916666666667,-0.6662220362707397,0.20942920148615043,1.0905912840780365,1.0556120647276384
G2,12,120,35,0,85,35,35.125,0.29270833333333335,-0.7272915036314478,0.2114734191453594,0.9196372473009203,0.9480977299185853
G1,11,120,25,0,95,25,25.175,0.20979166666666668,-1.0149171939068797,0.22466363835310624,1.0092374028104198,1.001456623762561
G3,13,120,23,0,97,23,23.185000000000002,0.19320833333333334,-1.1576557364390447,0.23789431405599293,0.8947728650885725,0.9453998117208353
