name,value
40,350.147
18,309.732
23,281.27
37,252.323
5,242.353
21,233.98
45,216.329
19,202.737
20,199.827
28,199.54
75,191.555
14,186.86
9,183.499
10,165.907
58,160.74
73,153.71
6,136.973
7,136.021
72,110.081
53,101.124
15,93.628
61,88.849
43,66.374
8,65.707
52,65.207
51,63.706
36,60.816
17,57.44
57,48.721
11,43.485
62,36.328
54,34.196
42,30.976
22,30.529
24,26.426
48,22.451
47,7.315
56,5.982
32,5.529
65,4.596
30,-9.405
1,-24.731
63,-29.911
55,-31.418
39,-33.972
59,-54.108
34,-62.923
71,-66.163
67,-74.845
66,-82.364
60,-82.852
46,-87.4
49,-90.312
38,-97.506
12,-104.296
70,-111.14
50,-118.051
4,-135.908
13,-138.068
2,-141.793
68,-149.693
29,-161.573
64,-164.373
41,-172.678
27,-174.436
25,-181.086
69,-189.083
16,-204.521
44,-215.608
26,-248.859
33,-256.904
31,-257.784
35,-259.437
74,-308.443
3,-351.325
