path,split_corr,G_x,ssr_x
data-cache/Sangwin2024_experts-marks/split-halves/split1.csv,0.8603857966186691,3.776933028974468,0.9344916223563748
data-cache/Sangwin2024_experts-marks/split-halves/split10.csv,0.8914658870926829,3.1965879290833907,0.9108589360994909
data-cache/Sangwin2024_experts-marks/split-halves/split100.csv,0.9114234226901886,3.118117848970543,0.9067395496346167
data-cache/Sangwin2024_experts-marks/split-halves/split11.csv,0.8861010070659724,3.3949412433774895,0.9201636711547441
data-cache/Sangwin2024_experts-marks/split-halves/split12.csv,0.872959783729963,3.5064970971134004,0.9247867057706971
data-cache/Sangwin2024_experts-marks/split-halves/split13.csv,0.7735728106035639,3.6323796793954983,0.9295486002314921
data-cache/Sangwin2024_experts-marks/split-halves/split14.csv,0.9131834078784978,3.285159170524037,0.9151986908185213
data-cache/Sangwin2024_experts-marks/split-halves/split15.csv,0.9110315535212165,3.8114406811173707,0.9355963905788983
data-cache/Sangwin2024_experts-marks/split-halves/split16.csv,0.9657518303395303,3.329828183534871,0.9172716571890995
data-cache/Sangwin2024_experts-marks/split-halves/split17.csv,0.9710819173293581,3.4328742290995753,0.9217810484846581
data-cache/Sangwin2024_experts-marks/split-halves/split18.csv,0.8512364266622106,3.622576957299667,0.9291938340474263
data-cache/Sangwin2024_experts-marks/split-halves/split19.csv,0.8839738693715461,3.2893172189092725,0.9153948236061851
data-cache/Sangwin2024_experts-marks/split-halves/split2.csv,0.829119687404911,3.002165028595347,0.9001297799420053
data-cache/Sangwin2024_experts-marks/split-halves/split20.csv,0.8835984861786184,3.626710302258718,0.929343739933532
data-cache/Sangwin2024_experts-marks/split-halves/split21.csv,0.8468905076974399,3.064364572535946,0.9037566682159743
data-cache/Sangwin2024_experts-marks/split-halves/split22.csv,0.8721534216805862,3.502516605937742,0.9246285463460415
data-cache/Sangwin2024_experts-marks/split-halves/split23.csv,0.9358049663952152,3.3907014774507616,0.919979876598177
data-cache/Sangwin2024_experts-marks/split-halves/split24.csv,0.8467153483546241,3.877319786747833,0.9376310089063344
data-cache/Sangwin2024_experts-marks/split-halves/split25.csv,0.8960885880398397,3.5194345451253732,0.9252974255962512
data-cache/Sangwin2024_experts-marks/split-halves/split26.csv,0.9438342793170406,2.9708668464319015,0.898229703858906
data-cache/Sangwin2024_experts-marks/split-halves/split27.csv,0.8790716899537783,3.0218251837012517,0.9012972253082638
data-cache/Sangwin2024_experts-marks/split-halves/split28.csv,0.8505530525641579,3.596620780411406,0.9282417560170233
data-cache/Sangwin2024_experts-marks/split-halves/split29.csv,0.8678695790589398,3.0830669671437465,0.9048099705039766
data-cache/Sangwin2024_experts-marks/split-halves/split3.csv,0.8787774765514538,3.608507810158588,0.9286800825093974
data-cache/Sangwin2024_experts-marks/split-halves/split30.csv,0.943252161730705,3.5861222045133117,0.9278513461784786
data-cache/Sangwin2024_experts-marks/split-halves/split31.csv,0.9280306217070934,3.7245869093695982,0.932762024110502
data-cache/Sangwin2024_experts-marks/split-halves/split32.csv,0.8701613519003255,3.5443407719553144,0.926266473816952
data-cache/Sangwin2024_experts-marks/split-halves/split33.csv,0.9258348254571449,3.485870207967906,0.9239618382804198
data-cache/Sangwin2024_experts-marks/split-halves/split34.csv,0.93402985767163,3.518591427487112,0.9252642970229763
data-cache/Sangwin2024_experts-marks/split-halves/split35.csv,0.9373858570409173,3.4095336557261393,0.920791575721716
data-cache/Sangwin2024_experts-marks/split-halves/split36.csv,0.9131973087697063,3.5074235026073937,0.9248234457572825
data-cache/Sangwin2024_experts-marks/split-halves/split37.csv,0.9695478702370434,3.2089535914098377,0.9114839262720132
data-cache/Sangwin2024_experts-marks/split-halves/split38.csv,0.9145312979919029,3.6029668103713774,0.9284762500610252
data-cache/Sangwin2024_experts-marks/split-halves/split39.csv,0.8473246102417944,3.640917647602716,0.9298554806972099
data-cache/Sangwin2024_experts-marks/split-halves/split4.csv,0.9133176635293063,3.163446266418267,0.9091519612896769
data-cache/Sangwin2024_experts-marks/split-halves/split40.csv,0.8372763354003545,3.441943490361897,0.922160664225419
data-cache/Sangwin2024_experts-marks/split-halves/split41.csv,0.8521973880524228,3.3821435344176187,0.9196070061647744
data-cache/Sangwin2024_experts-marks/split-halves/split42.csv,0.8718320728876231,3.7456578374471734,0.9334661908610377
data-cache/Sangwin2024_experts-marks/split-halves/split43.csv,0.8437611852205088,3.682939208718548,0.9313377389400633
data-cache/Sangwin2024_experts-marks/split-halves/split44.csv,0.9104935811565062,3.4724817039842235,0.9234193515877754
data-cache/Sangwin2024_experts-marks/split-halves/split45.csv,0.9110936818443556,3.5756683418296062,0.9274595076491016
data-cache/Sangwin2024_experts-marks/split-halves/split46.csv,0.8724001330180102,3.4161215601422117,0.9210726947774011
data-cache/Sangwin2024_experts-marks/split-halves/split47.csv,0.96066244961485,3.511878406124196,0.9249997559083386
data-cache/Sangwin2024_experts-marks/split-halves/split48.csv,0.9355445295903178,3.377365832564838,0.9193977396980818
data-cache/Sangwin2024_experts-marks/split-halves/split49.csv,0.8779531464276725,2.8731296557735706,0.8919488263201213
data-cache/Sangwin2024_experts-marks/split-halves/split5.csv,0.9107051482631703,3.3917281275966498,0.9200244385579736
data-cache/Sangwin2024_experts-marks/split-halves/split50.csv,0.9448505963687439,3.2881582817796295,0.9153402235400595
data-cache/Sangwin2024_experts-marks/split-halves/split51.csv,0.9400670757469771,3.440316420641392,0.9220927572811243
data-cache/Sangwin2024_experts-marks/split-halves/split52.csv,0.8784575556886871,3.5620049238803757,0.9269426626053653
