file,path,split_corr,data,G_x,ssr_x,G_y,ssr_y
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split74.csv,0.684476600910942,,1.613698948145164,0.7225323921041787,1.282454949767874,0.6218839501017592
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split75.csv,0.46671674316548595,,1.397168212228454,0.6612556793000155,1.7610305170347513,0.7561706195091149
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split76.csv,0.6037568299133826,,1.4558877688613492,0.6794470277123005,1.3203072058832452,0.6354637113154843
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split77.csv,0.4737990938308087,,1.5911845731370968,0.7168637383689147,1.5853052440016715,0.715358626568334
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split78.csv,0.5264757507748669,,1.4826039676426817,0.6873157630148643,1.682824240647943,0.7390326803899558
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split79.csv,0.5784537025515873,,1.884022500483271,0.7801975962311372,1.5086441971306341,0.6947503762069881
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split8.csv,0.604058680389466,,1.6779654521131158,0.7379158267728522,1.479676324151922,0.6864655345997863
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split80.csv,0.6598576336877756,,1.8556972782629246,0.7749578692830666,1.5584359704428978,0.7083461991278379
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split81.csv,0.7262084316513201,,1.5098640607366425,0.6950930856358348,1.4302349532397243,0.6716544567158914
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split82.csv,0.5483094681466675,,1.4108004815647424,0.6655918788296012,1.395815083843917,0.6608214613926946
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split83.csv,0.4698307167131511,,1.399582155560909,0.6620285961104889,1.7731775188393244,0.7586964888561775
data-cache/Jones2014_GCSE030211data/split_halves.csv,data-cache/Jones2014_GCSE030211data/split-halves/split84.csv,0.7117608421809847,,2.1234771222788074,0.8184839628084805,1.4023850851594357,0.6629233094659126
