individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
602,602,12,12,0,0,12,11.700000000000001,0.9750000000000001,16.42461865558525,1.8887599835334996,0.026694494164958834,0.06889600888630613
86,86,12,11,0,1,11,10.750000000000002,0.8958333333333335,4.739938794642243,1.0097089799620007,1.3129909132706663,1.1584595425253499
258,258,12,11,0,1,11,10.750000000000002,0.8958333333333335,14.581442418202174,1.0401018997973155,0.2855836414144304,0.7526501998689444
378,378,12,11,0,1,11,10.750000000000002,0.8958333333333335,7.837284604014353,1.069088950901172,0.23654588271005741,0.7014249889370314
506,506,12,11,0,1,11,10.750000000000002,0.8958333333333335,11.106176402169043,1.0701263875614333,0.2213064435843206,0.6584304401903435
12,12,12,10,0,2,10,9.8,0.8166666666666668,13.69359018460215,0.9685220276489485,1.4307382431908247,1.4848795762489755
53,53,12,10,0,2,10,9.8,0.8166666666666668,12.941115968335785,0.980556022737274,0.23619271846748027,0.5832973748185932
82,82,12,10,0,2,10,9.8,0.8166666666666668,4.180866111465677,0.8678807792988869,0.8546019305397742,1.21525136507243
90,90,12,10,0,2,10,9.8,0.8166666666666668,13.870869895107981,1.0534783877103202,0.18930029681449123,0.5425385428444076
207,207,12,10,0,2,10,9.8,0.8166666666666668,3.811313324249663,1.0007172418912078,0.8427689581436342,1.0087468044978165
244,244,12,10,0,2,10,9.8,0.8166666666666668,10.079769524005126,1.1290677664045505,0.16086826207658309,0.537066081255554
247,247,12,10,0,2,10,9.8,0.8166666666666668,5.557234947754141,0.9936099346220907,0.16526701851071748,0.376770898581593
305,305,12,10,0,2,10,9.8,0.8166666666666668,10.049612865014847,1.1629563827883123,0.1821087775270962,0.6720691105774492
316,316,12,10,0,2,10,9.8,0.8166666666666668,6.3657788392072865,0.9282694630698378,1.7040805436875017,1.126935229676096
325,325,12,10,0,2,10,9.8,0.8166666666666668,1.1549970162986753,0.8539349353219757,1.6415047715852573,1.07522319191545
328,328,12,10,0,2,10,9.8,0.8166666666666668,11.04909394604778,1.4320108419993574,1.635116078898898,3.284633353528707
384,384,12,10,0,2,10,9.8,0.8166666666666668,11.451948348475009,1.1290279249683408,0.09497627982301378,0.20271658909093318
396,396,12,10,0,2,10,9.8,0.8166666666666668,7.257644685505752,0.8265879823700499,0.3863969800119273,0.7051651626044708
453,453,12,10,0,2,10,9.8,0.8166666666666668,13.177715786210538,0.9478821214950612,0.3849322137470707,0.9098359012109313
581,581,12,10,0,2,10,9.8,0.8166666666666668,9.064610874439156,1.002417293350749,0.43276972249140133,1.0385606710067157
645,645,12,10,0,2,10,9.8,0.8166666666666668,6.168690711797607,0.8486893279006772,0.846890218703182,0.9197276436199152
664,664,12,10,0,2,10,9.8,0.8166666666666668,11.426872607039943,1.0019128449341934,0.15744239389924278,0.36825773123854383
157,157,14,11,0,3,11,10.82857142857143,0.7734693877551021,5.96247940214006,0.7554947842992544,1.0422658168606247,1.2237767956526482
166,166,14,11,0,3,11,10.82857142857143,0.7734693877551021,0.38874519719561457,0.7081829480937512,1.7639979507545587,0.9870029419581422
57,57,13,10,0,3,10,9.838461538461539,0.7568047337278107,2.516347224050025,0.7489735499320902,0.39660825178753123,0.6251928918832546
58,58,13,10,0,3,10,9.838461538461539,0.7568047337278107,4.474305072357486,0.8318479200564834,0.4485664591339036,0.8953966016183313
205,205,13,10,0,3,10,9.838461538461539,0.7568047337278107,4.569013028845986,0.76223993760892494,1.1013757237582082,1.07996230094563
254,254,13,10,0,3,10,9.838461538461539,0.7568047337278107,1.3461957440293701,0.7329545000090394,2.953718963404836,0.9461113269152819
408,408,13,10,0,3,10,9.838461538461539,0.7568047337278107,5.3915699270574855,0.7816345221805636,0.2970796017259469,0.4745853597519903
629,629,13,10,0,3,10,9.838461538461539,0.7568047337278107,4.171114452060484,0.9633538595210491,101.48379152480094,1.4279320887133942
6,6,12,9,0,3,9,8.850000000000001,0.7375000000000002,4.811861887524507,0.841209086583754,0.29577085646343254,0.5347615603410358
42,42,12,9,0,3,9,8.850000000000001,0.7375000000000002,-0.05404650863232506,0.8619659144127879,1.614815319923899,1.034048976640684
46,46,12,9,0,3,9,8.850000000000001,0.7375000000000002,2.946646419383055,0.7668017387001703,0.43175306633629007,0.7061805012812573
113,113,12,9,0,3,9,8.850000000000001,0.7375000000000002,1.903633393895809,0.7518127708229686,0.75900652066877206,0.9605195869434706
114,114,12,9,0,3,9,8.850000000000001,0.7375000000000002,8.501842726788833,0.9886860321792107,0.18988053711645211,0.4331065461285018
120,120,12,9,0,3,9,8.850000000000001,0.7375000000000002,1.9934699817481758,0.720851739708174,0.7189262664038489,0.8693283831076133
125,125,12,9,0,3,9,8.850000000000001,0.7375000000000002,10.489153813854946,1.0394271888970401,0.13301333381096,0.30069911507257546
130,130,12,9,0,3,9,8.850000000000001,0.7375000000000002,5.912212857687997,0.8360182805518693,0.8270999100677218,0.8680908134727912
137,137,12,9,0,3,9,8.850000000000001,0.7375000000000002,4.5399224551536905,0.8043205251925117,1.1058026440134099,1.3738582661746899
142,142,12,9,0,3,9,8.850000000000001,0.7375000000000002,8.865859952368535,0.8985591225875733,0.29144185125577887,0.6215092334754548
150,150,12,9,0,3,9,8.850000000000001,0.7375000000000002,5.169389631152168,0.8942051662466783,0.8033142093913104,1.0595926214907327
164,164,12,9,0,3,9,8.850000000000001,0.7375000000000002,3.6410022578261736,0.817343257788854,0.2530953056483261,0.39076743052598223
172,172,12,9,0,3,9,8.850000000000001,0.7375000000000002,1.9523482717246474,0.7278432730602373,0.9234066996865126,1.1434986589973444
190,190,12,9,0,3,9,8.850000000000001,0.7375000000000002,3.1741442936124193,0.8209818329341771,0.44886681374112447,0.7564841781155166
209,209,12,9,0,3,9,8.850000000000001,0.7375000000000002,1.5654502502977876,0.8416625806857907,0.5046906205882188,0.7921890966633108
210,210,12,9,0,3,9,8.850000000000001,0.7375000000000002,5.415782955269612,0.8441168419091488,0.39840589850370717,0.6928831447631744
228,228,12,9,0,3,9,8.850000000000001,0.7375000000000002,13.777296969671843,0.913403650030134,0.27904641879764897,0.6192394597826482
246,246,12,9,0,3,9,8.850000000000001,0.7375000000000002,6.286983591370606,0.7748712807677332,0.6296262957718458,0.9296687019581222
277,277,12,9,0,3,9,8.850000000000001,0.7375000000000002,4.981077827272517,0.899344304453402,0.21735537835492488,0.43320424584032713
279,279,12,9,0,3,9,8.850000000000001,0.7375000000000002,8.730109464893724,0.7817723556955665,0.5047147305551208,0.8299404902093152
294,294,12,9,0,3,9,8.850000000000001,0.7375000000000002,11.992168647205137,0.9645951773507092,0.15528777661465445,0.3066303890727709
300,300,12,9,0,3,9,8.850000000000001,0.7375000000000002,4.814062136153969,0.778725931365438,1.4541136585187109,1.1303337654789882
306,306,12,9,0,3,9,8.850000000000001,0.7375000000000002,3.295092094153608,0.9308679122104783,0.2777866723823537,0.6313665716832942
309,309,12,9,0,3,9,8.850000000000001,0.7375000000000002,7.034525411707496,0.8478981015503605,0.6921648586288324,1.2563860018207853
