name,value
685,-76.649
65,-77.358
16,-77.709
18,-79.908
456,-80.212
56,-80.59
52,-81.301
106,-81.314
71,-81.495
21,-82.57
611,-83.361
431,-84.185
336,-85.224
87,-85.299
261,-85.883
366,-87.655
542,-88.089
174,-89.11
584,-89.951
662,-90.322
485,-90.415
107,-90.656
426,-92.192
273,-92.984
411,-92.991
433,-93.081
338,-93.345
477,-94.723
88,-96.319
625,-96.455
590,-96.899
486,-96.963
162,-97.068
665,-97.883
3,-98.653
465,-99.034
341,-99.269
268,-99.609
112,-101.678
26,-102.132
436,-103.074
414,-103.726
394,-103.766
605,-103.787
440,-105.163
245,-106.213
276,-106.383
40,-106.484
13,-106.658
304,-106.677
502,-108.688
677,-109.114
609,-109.14
184,-109.714
32,-110.891
681,-112.145
442,-112.245
5,-113.434
425,-115.085
480,-115.579
630,-115.667
543,-116.151
541,-118.835
187,-118.961
554,-119.136
464,-119.302
236,-121.488
493,-123.663
311,-124.237
27,-124.731
694,-125.035
509,-126.121
399,-127.15
651,-129.25
242,-129.688
499,-129.995
33,-131.229
330,-131.528
226,-133.943
639,-134.044
524,-134.741
418,-135.813
154,-135.857
234,-137.212
266,-138.015
498,-138.852
179,-139.355
369,-140.256
663,-140.609
232,-140.628
119,-141.188
146,-142.12
695,-144.322
421,-144.738
589,-144.965
264,-145.108
98,-146.847
201,-147.105
69,-148.412
70,-150.474
374,-151.152
397,-151.68
598,-151.722
596,-155.135
678,-155.377
7,-156.931
616,-157.2
525,-157.997
202,-160.294
318,-160.423
536,-163.677
632,-165.016
643,-167.188
476,-167.257
633,-168.383
298,-168.86
34,-169.747
217,-170.21
191,-171.476
668,-171.597
31,-172.564
173,-172.982
255,-174.003
451,-180.566
460,-184.601
637,-184.637
222,-184.672
533,-185.147
147,-185.334
459,-186.03
287,-186.526
38,-188.053
367,-191.507
516,-196.277
389,-199.618
36,-202.415
619,-204.819
636,-206.048
352,-207.618
312,-207.641
555,-209.189
93,-212.877
85,-215.937
679,-216.533
622,-218.512
496,-219.105
285,-220.757
47,-221.673
675,-221.693
186,-221.773
449,-222.678
674,-225.738
697,-226.802
183,-229.099
615,-231.732
81,-232.817
649,-233.691
29,-234.84
102,-235.572
692,-235.947
101,-236.241
275,-237.01
220,-237.912
163,-239.042
73,-240.755
642,-241.178
262,-241.58
227,-244.919
644,-246.581
441,-246.755
580,-251.599
20,-252.443
145,-262.48
591,-267.815
139,-273.906
531,-276.194
272,-281.765
197,-283.548
239,-285.62
206,-285.848
170,-286.707
469,-286.811
280,-288.148
484,-293.724
415,-299.554
243,-311.254
406,-319.878
548,-343.449
683,-343.618
99,-349.552
673,-383.379
515,-394.564
472,-413.836
