name,value
NEWZE_91027_Q_3dii_2,520.586
NEWZE_91031_Q_2biii_4,518.795
ENGED_1MA11H_Q_15_4,491.376
NEWZE_91028_Q_3dii_2,488.077
NETHE_ GT-0153-A-11_Q_24_4,478.335
HONGK_HKG2010CEP1_Q_15bi_4,466.326
HONGK_HKG2010CEP1_Q_17bi_4,466.192
HONGK_HKG2010CEP1_Q_15biii_4,463.146
HONGK_HKG2010CEP1_Q_9b_4,458.154
ENGAQ_83003H_Q_27_4,455.037
ENGED_1MA11H_Q_12b_2,453.011
IGCSE_0580-22 _Q_13c_4,449.249
HONGK_HKG2010CEP1_Q_17a_4,431.827
HONGK_HKG2010CEP1_Q_16bi_2,422.98
IBO_IBOMATSDP1_Q_8c_6,417.347
SHANG_ShgQP2011_Q_25b_4,414.839
ENGAQ_83003H_Q_21a_1,414.806
JAPAN_JPNY3QPA_Q_6d_4,412.782
JAPAN_JPNY3QPB_Q_4c_4,412.17
OLEVE_4024s11qp22_Q_3bi_5,411.798
HONGK_HKG2010CEP2_Q_47_4,406.966
KOREA_KORG92011_Q_21_4,406.963
NEWZE_91031_Q_1aii_4,406.942
JAPAN_JPNY3QPA_Q_4a_4,404.352
ENGED_1MA11H_Q_16a_2,403.077
HONGK_HKG2010CEP1_Q_15a_4,399.638
OLEVE_4024s11qp22_Q_10biii_4,399.055
ENGED_1MA13H_Q_15c_1,396.92
ENGED_5MB3H01_Q_17a_4,393.768
ENGAQ_83003H_Q_20b_3,393.621
OLEVE_4024s11qp22_Q_3bii_5,393.553
HONGK_HKG2010CEP1_Q_15bii_4,386.771
HUNGA_HNGG10BA_Q_8_3,386.636
OLEVE_4024s11qp12_Q_22c_4,382.199
JAPAN_JPNY3QPB_Q_4b_4,380.622
ENGED_1MA13H_Q_14bii_2,374.527
NETHE_ GT-0153-A-11_Q_10_4,373.322
JAPAN_JPNY3QPB_Q_5b_4,373.19
IBO_IBOMATSDP2_Q_5g_2,372.358
IBO_IBOMATSDP1_Q_8b_6,372.119
IBO_IBOMATSDP2_Q_5e_2,372.056
ENGAQ_43603H_Q_10_4,370.124
JAPAN_JPNY3QPB_Q_6c_2,370.05
IGCSE_0580-42 _Q_3c_4,367.24
HONGK_HKG2010CEP2_Q_32_2,367.138
OLEVE_4024s11qp22_Q_11biii_4,366.91
SHANG_ShgQP2011_Q_17_4,365.972
IGCSE_0580-42 _Q_7d_4,365.693
NEWZE_91037_Q_2ciii_5,363.194
KOREA_KORG92011_Q_27_3,361.834
HONGK_HKG2010CEP2_Q_50_4,361.406
ENGED_1MA12H_Q_8c_1,359.773
ENGOC_J560-06_Q_12b_3,359.586
ENGAQ_83003H_Q_26b_2,358.274
ENGED_5MB3H01_Q_18_4,358.252
SHANG_ShgQP2011_Q_23a_4,358.227
ENGED_1MA13H_Q_8bii_2,357.507
JAPAN_JPNY3QPB_Q_5a_4,356.727
HONGK_HKG2010CEP1_Q_17bii_4,356.364
JAPAN_JPNY3QPB_Q_5c_4,354.435
NETHE_ GT-0153-A-11_Q_11_4,353.512
ENGOC_J560-06_Q_11b_5,353.5
ENGED_1MA12H_Q_5b_4,352.97
ENGOC_J560-05_Q_18_4,351.896
ENGOC_A503-02_Q_16_2,350.531
IBO_IBOMATSDP1_Q_14b_5,349.073
HONGK_HKG2010CEP1_Q_12c_4,349.033
IGCSE_0580-22 _Q_13a_4,346.66
HONGK_HKG2010CEP2_Q_46_2,345.96
ENGED_1MA11H_Q_2a_6,343.041
IBO_IBOMATSDP2_Q_5d_2,340.724
NEWZE_91027_Q_3di_2,338.234
NETHE_ GT-0153-A-11_Q_22_2,338.063
HONGK_HKG2010CEP1_Q_13ci_4,337.934
OLEVE_4024s11qp22_Q_11a_4,336.512
KOREA_KORG92011_Q_28_4,336.483
ENGWJ_4352-01_Q_7b_5,336.385
ENGWJ_4351-02_Q_13_4,333.154
NEWZE_91031_Q_1bii_4_4,332.855
NEWZE_91037_Q_1c_6,332.837
NEWZE_91028_Q_2b_1,331.9
SCOTL_SCOSG-CP2_Q_12a_2,331.305
ENGED_1MA11H_Q_17_4,331.209
ONTAR_ONTG9Appl_Q_23_2,327.278
IGCSE_0580-22 _Q_21b_1,325.396
KOREA_KORG92011_Q_20_2,324.954
IBO_IBOMATSDP2_Q_6gi_4,323.561
ENGAQ_43603H_Q_13_2,323.484
KOREA_KORG92011_Q_22_4,323.209
NETHE_ GT-0153-A-11_Q_14_1,320.879
ENGAQ_83001H_Q_22_1,320.658
IBO_IBOMATSDP2_Q_6gii_4,320.476
NEWZE_91037_Q_2ci_5,320.473
IGCSE_0580-42 _Q_9c_2,318.828
ENGOC_A502-02_Q_4_4,318.674
NEWZE_91037_Q_3d_6,318.442
ENGWJ_4353-02_Q_11b_4,317.73
HONGK_HKG2010CEP1_Q_16aii_2,317.46
ENGED_1MA12H_Q_9c_3,317.233
ENGOC_J560-04_Q_12b_1,316.674
OLEVE_4024s11qp12_Q_22b_4,315.696
MASSA_MASG10-P2_Q_41d_3,314.94
HUNGA_HNGG10BA_Q_44_3,314.833
ENGOC_J560-05_Q_1b_4,314.652
HONGK_HKG2010CEP1_Q_11bii_6,314.016
OLEVE_4024s11qp22_Q_4bii_2,313.831
ENGOC_J560-03_Q_6b_4,313.59
SHANG_ShgQP2011_Q_25c_4,310.891
ENGAQ_83002F_Q_14_1,310.44
IBO_IBOMATSDP2_Q_5f_2,310.248
JAPAN_JPNY3QPB_Q_1b_3,309.8
IGCSE_0580-42 _Q_7b_4,309.378
MASSA_MASG10-P2_Q_42c_4,309.285
SCOTL_SCOSG-CP2_Q_12b_2,309.278
ENGED_1MA12H_Q_13_2,309.277
OLEVE_4024s11qp22_Q_8aii_1,309.024
ENGAQ_43603H_Q_5_4,308.89
OLEVE_4024s11qp22_Q_10aiii_4,307.016
OLEVE_4024s11qp22_Q_11biv_4,306.41
NETHE_ GT-0153-A-11_Q_21_2,305.704
NEWZE_91037_Q_1b_6,305.683
SHANG_ShgQP2011_Q_24c_2,305.603
ENGWJ_4353-02_Q_16_4,305.499
ENGOC_J560-05_Q_2c_3,305.485
ENGOC_J560-04_Q_14b_6,305.293
KOREA_KORG92011_Q_CR3a_4,305.025
ENGED_1MA12H_Q_9a_4,304.43
ENGED_1MA13H_Q_16_2,304.237
HONGK_HKG2010CEP1_Q_4b_2,302.898
HONGK_HKG2010CEP2_Q_53_3,302.448
ENGWJ_4352-01_Q_7c_5,301.85
ENGED_1MA11H_Q_9_4,301.741
ENGAQ_43603H_Q_18_4,300.947
IGCSE_0580-42 _Q_6cv_6,300.589
ENGOC_J560-01_Q_4b_5,300.344
ENGED_1MA12H_Q_4_4,299.689
HONGK_HKG2010CEP1_Q_12d_4,299.649
HUNGA_HNGG10BA_Q_48_1,299.112
ENGAQ_83002H_Q_22_5,299.083
HONGK_HKG2010CEP2_Q_43_2,298.976
SCOTL_SCOSG-CP2_Q_8_4,298.703
NEWZE_91031_Q_3aii_4,297.691
OLEVE_4024s11qp22_Q_6f_3,296.842
HONGK_HKG2010CEP1_Q_16aiii_2,296.034
SHANG_ShgQP2011_Q_23b_4,295.678
ENGED_5MB3H01_Q_7_2,294.689
KOREA_KORG92011_Q_17_2,294.682
SCOTL_SCOSG-CP1_Q_10_4,294.537
ENGOC_J560-06_Q_8bii_1,293.961
ONTAR_ONTG9Appl_Q_13_2,293.534
IBO_IBOMATSDP2_Q_5c_2,293.381
ENGOC_J560-05_Q_19_3,292.281
NEWZE_91027_Q_2d_2,292.088
KOREA_KORG92011_Q_19_2,291.873
JAPAN_JPNY3QPA_Q_8_4,291.817
HONGK_HKG2010CEP1_Q_16ai_2,291.788
HONGK_HKG2010CEP2_Q_48_4,291.753
HUNGA_HNGG10BA_Q_38_4,291.212
ENGWJ_4353-02_Q_15_2,291.004
IGCSE_0580-42 _Q_8c_4,290.566
ENGOC_J560-04_Q_9a_3,289.325
IBO_IBOMATSDP2_Q_2e_4,287.631
ENGED_1MA11H_Q_13_1,287.359
ENGAQ_83002H_Q_21_4,285.787
ENGWJ_4351-02_Q_11a_4,285.514
ENGOC_A503-02_Q_15_4,285.457
MASSA_MASG10-P2_Q_42d_4,284.309
NEWZE_91031_Q_1bii_4,283.696
HONGK_HKG2010CEP1_Q_13cii_4,283.4
IBO_IBOMATSDP2_Q_4f_3,281.247
HONGK_HKG2010CEP2_Q_20_4,280.618
ENGAQ_83001H_Q_25a_4,280.491
JAPAN_JPNY3QPA_Q_6a_4,279.219
IBO_IBOMATSDP2_Q_5h_2,278.923
HONGK_HKG2010CEP2_Q_40_1,278.155
OLEVE_4024s11qp22_Q_10bii_4,277.657
ENGED_1MA11H_Q_16b_2,277.502
NEWZE_91037_Q_2aiii_5,276.804
HONGK_HKG2010CEP2_Q_34_6,276.608
OLEVE_4024s11qp22_Q_8biv_4,276.425
ENGAQ_ 43601H_Q_8_5,276.376
SHANG_ShgQP2011_Q_25a_4,275.868
ENGED_1MA13F_Q_18_4,275.685
ENGOC_J560-02_Q_9c_2,275.368
ENGED_5MB1F01_Q_10_1,275.296
KOREA_KORG92011_Q_CR4a _2,274.973
IGCSE_0580-42 _Q_7ci_4,274.456
ENGOC_A503-02_Q_7a_5,273.712
IGCSE_0580-42 _Q_7cii_4,272.994
ENGOC_J560-02_Q_12c_3,272.798
SHANG_ShgQP2011_Q_24a_2,272.461
ENGAQ_ 43601H_Q_1bii_6,271.329
NEWZE_91031_Q_2bi_4,270.276
ENGED_1MA12H_Q_12b_5,270.229
SHANG_ShgQP2011_Q_21b_4,269.899
ENGED_1MA12F_Q_6_2,269.493
NEWZE_91028_Q_1bii_2,269.395
HONGK_HKG2010CEP2_Q_30_4,268.826
ENGED_1MA11H_Q_6ai_4,267.186
NEWZE_91028_Q_3di_2,267.119
ENGOC_J560-06_Q_5b_1,266.354
OLEVE_4024s11qp22_Q_10bi_4,265.788
ENGED_1MA11H_Q_14a_5,264.959
ENGED_5MB3H01_Q_15bii_4,264.866
ENGOC_J560-05_Q_12_4,264.719
IBO_IBOMATSDP1_Q_7ci_2,263.994
NETHE_ GT-0153-A-11_Q_16_4,262.337
NEWZE_91028_Q_3cii_2,262.292
IBO_IBOMATSDP2_Q_6f_2,262.137
HONGK_HKG2010CEP1_Q_16bii_2,262.031
ENGAQ_43602H_Q_12_2,261.977
JAPAN_JPNY3QPB_Q_3b_6,261.934
ENGAQ_43603H_Q_15_2,261.754
ENGED_5MB3H01_Q_15ai_4,260.855
ENGOC_J560-06_Q_6b_6,259.749
SHANG_ShgQP2011_Q_20_2,259.317
HONGK_HKG2010CEP2_Q_52_2,257.428
NEWZE_91031_Q_1bi_4,257.214
