name,value
175,374.518
77,290.092
146,273.599
86,261.865
56,258.226
155,239.299
4,231.109
169,214.349
74,213.369
35,205.827
167,203.279
64,195.113
47,189.462
104,189.093
63,167.794
40,167.26
131,164.27
124,160.287
152,159.613
170,158.426
6,153.363
221,151.405
45,144.03
153,139.628
225,136.557
121,135.814
25,135.477
141,133.342
3,132.569
125,130.138
8,129.936
33,123.073
187,122.545
49,117.784
39,114.144
226,109.575
95,106.275
215,102.313
34,102.008
128,101.526
23,99.369
109,87.439
108,85.726
96,84.882
168,84.57
230,84.213
229,82.243
142,79.539
195,76.821
198,73.872
149,71.513
71,71.502
181,68.609
76,67.438
72,65
114,62.21
143,62.127
137,59.796
110,59.506
78,59.232
180,59.064
192,55.351
122,54.182
119,53.491
218,48.164
65,47.828
87,45.592
32,44.859
27,42.228
55,41.637
182,38.604
46,34.641
136,32.033
228,31.434
227,29.339
37,23.372
50,16.785
70,15.888
132,15.445
201,13.898
151,13.162
126,12.491
115,10.606
134,9.187
154,5.356
48,2.619
205,-3.523
73,-3.607
191,-4.419
176,-5.643
21,-7.621
163,-10.307
103,-11.021
120,-11.234
69,-11.38
145,-13.487
28,-15.772
102,-18.81
57,-19.973
140,-24.249
200,-35.879
209,-36.135
24,-36.646
190,-38.776
52,-46.235
41,-48.101
90,-49.78
29,-50.339
26,-50.939
38,-52.345
214,-58.424
211,-58.616
224,-59.279
97,-60.96
123,-64.184
193,-64.347
220,-66.585
113,-67.49
93,-68.079
112,-70.021
79,-75.31
75,-76.466
36,-76.56
88,-77.367
206,-80.25
171,-89.474
2,-89.572
105,-92.78
111,-97.873
135,-101.788
213,-103
157,-105.003
194,-111.431
92,-111.447
22,-113.025
223,-115.724
58,-117.383
216,-122.141
53,-123.769
31,-123.92
116,-129.395
189,-130.765
89,-134.44
99,-143.92
144,-144.445
207,-144.834
199,-146.387
130,-155.036
148,-155.781
212,-157.723
44,-160.702
43,-167.406
20,-167.624
208,-169.906
91,-175.454
203,-182.587
219,-204.644
30,-207.151
210,-232.799
179,-241.924
7,-275.375
94,-277.209
147,-292.495
184,-307.925
202,-324.209
217,-337.457
164,-350.823
159,-354.31
