path,split_corr
data-cache/Jones2015a_subset-of-scripts/split-halves/split70.csv,0.8104218291353462
data-cache/Jones2015a_subset-of-scripts/split-halves/split71.csv,0.8104218291353462
data-cache/Jones2015a_subset-of-scripts/split-halves/split72.csv,0.8152216268771935
data-cache/Jones2015a_subset-of-scripts/split-halves/split73.csv,0.9058432108400126
data-cache/Jones2015a_subset-of-scripts/split-halves/split74.csv,0.6692984981420351
data-cache/Jones2015a_subset-of-scripts/split-halves/split75.csv,0.8152216268771935
data-cache/Jones2015a_subset-of-scripts/split-halves/split76.csv,0.7401608799961364
data-cache/Jones2015a_subset-of-scripts/split-halves/split77.csv,0.7401608799961364
data-cache/Jones2015a_subset-of-scripts/split-halves/split78.csv,0.7401608799961364
data-cache/Jones2015a_subset-of-scripts/split-halves/split79.csv,0.822780289540853
data-cache/Jones2015a_subset-of-scripts/split-halves/split8.csv,0.9058432108400126
data-cache/Jones2015a_subset-of-scripts/split-halves/split80.csv,0.8152216268771935
data-cache/Jones2015a_subset-of-scripts/split-halves/split81.csv,0.7401608799961364
data-cache/Jones2015a_subset-of-scripts/split-halves/split82.csv,0.8104218291353462
data-cache/Jones2015a_subset-of-scripts/split-halves/split83.csv,0.8152216268771935
data-cache/Jones2015a_subset-of-scripts/split-halves/split84.csv,0.8104218291353462
data-cache/Jones2015a_subset-of-scripts/split-halves/split85.csv,0.7692681279919907
data-cache/Jones2015a_subset-of-scripts/split-halves/split86.csv,0.7401608799961364
data-cache/Jones2015a_subset-of-scripts/split-halves/split87.csv,0.8104218291353462
data-cache/Jones2015a_subset-of-scripts/split-halves/split88.csv,0.8104218291353462
data-cache/Jones2015a_subset-of-scripts/split-halves/split89.csv,0.8104218291353462
data-cache/Jones2015a_subset-of-scripts/split-halves/split9.csv,0.7692681279919907
data-cache/Jones2015a_subset-of-scripts/split-halves/split90.csv,0.8137522319581932
data-cache/Jones2015a_subset-of-scripts/split-halves/split91.csv,0.8104218291353462
data-cache/Jones2015a_subset-of-scripts/split-halves/split92.csv,0.78199750797582
data-cache/Jones2015a_subset-of-scripts/split-halves/split93.csv,0.8104218291353462
data-cache/Jones2015a_subset-of-scripts/split-halves/split94.csv,0.78199750797582
data-cache/Jones2015a_subset-of-scripts/split-halves/split95.csv,0.7401608799961364
data-cache/Jones2015a_subset-of-scripts/split-halves/split96.csv,0.9058432108400126
data-cache/Jones2015a_subset-of-scripts/split-halves/split97.csv,0.6692984981420351
data-cache/Jones2015a_subset-of-scripts/split-halves/split98.csv,0.8359610979281696
data-cache/Jones2015a_subset-of-scripts/split-halves/split99.csv,0.8152216268771935
