name,value
79,333.529
77,325.172
19,310.084
57,306.876
10,282.432
39,265.591
67,262.776
99,261.202
85,246.127
66,245.335
2,237.644
92,234.884
29,211.097
95,187.595
21,176.637
78,171.926
87,164.402
15,151.362
94,150.395
56,144.003
22,140.032
11,127.816
37,127.792
49,114.862
24,109.885
98,109.569
76,106.83
3,98.851
7,98.666
36,93.065
18,91.38
65,85.627
64,84.177
91,80.243
43,63.679
17,63.139
23,62.403
68,61.304
70,43.102
63,39.229
48,35.097
62,31.091
93,30.923
40,28.034
59,27.189
54,26.393
34,24.458
86,20.908
83,17.666
9,17.161
12,13.811
52,13.756
82,10.67
75,10.453
41,4.378
81,-0.155
69,-7.04
32,-30.319
97,-30.88
80,-38.144
16,-42.933
50,-48.803
26,-50.323
89,-53.129
38,-62.428
42,-62.553
72,-68.878
44,-70.85
61,-77.193
13,-93.069
73,-94.429
1,-96.902
46,-97.36
58,-98.676
45,-104.619
90,-108.073
96,-118.7
20,-128.211
27,-128.578
100,-131.099
6,-131.581
33,-155.583
74,-158.06
35,-160.418
28,-166.121
47,-179.344
4,-183.509
8,-209.848
84,-211.431
14,-217.547
51,-224.819
30,-251.126
71,-257.127
31,-266.009
53,-294.345
5,-329.065
60,-338.71
55,-345.267
88,-366.463
25,-492.991
