individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
77,77,15,13,0,2,13,12.780000000000001,0.8520000000000001,7.704364215910814,0.8084187618593103,0.45967799190682307,0.9116133696998981
66,66,21,17,0,4,17,16.814285714285713,0.8006802721088435,3.091722251923331,0.6986623715172691,0.732596283680379,0.9415783293744172
79,79,21,17,0,4,17,16.814285714285713,0.8006802721088435,7.1069542141530535,0.6324396047362728,0.380260865714838,0.7069641470742811
19,19,15,12,0,3,12,11.820000000000002,0.7880000000000001,7.8215758212475865,0.6757108970802683,0.6035558764840242,0.8840884444308348
10,10,22,17,0,5,17,16.836363636363636,0.7652892561983471,4.820026630103274,0.6244900214950234,0.3925034905074124,0.7448912444975532
57,57,22,17,0,5,17,16.836363636363636,0.7652892561983471,6.841413928772746,0.6253507123387962,1.6268632164258512,1.2592265910602762
39,39,23,17,0,6,17,16.856521739130432,0.7328922495274101,5.6496901248891,0.5540019447535662,0.9701897665432729,1.3032371444065998
67,67,23,17,0,6,17,16.856521739130432,0.7328922495274101,5.139717316359714,0.5534594968052907,0.8926757857112245,0.8642543051804416
87,87,23,17,0,6,17,16.856521739130432,0.7328922495274101,0.6107468623366784,0.5758903845564081,0.8162033082208147,0.925553711543114
11,11,15,11,0,4,11,10.860000000000001,0.7240000000000001,0.3905923495907168,0.697676510392483,1.1078960252548973,1.2144015049407715
22,22,15,11,0,4,11,10.860000000000001,0.7240000000000001,0.4331488882613036,0.684521156834233,0.7311699457331291,1.018070708173699
29,29,21,15,0,6,15,14.871428571428572,0.7081632653061225,4.071255319178274,0.5652827923426681,0.814256544839156,0.8746731379595094
98,98,21,15,0,6,15,14.871428571428572,0.7081632653061225,-1.795797614256252,0.557858071529247,0.5009129927607823,0.7285529947084837
37,37,14,10,0,4,10,9.871428571428572,0.7051020408163265,0.44758968372027785,0.7522844680810341,1.6270935710381427,1.5730235755602855
99,99,23,16,0,7,16,15.882608695652173,0.6905482041587901,5.781141383027759,0.600619307381434,0.2818572387237161,0.4847431710542955
82,82,22,15,0,7,15,14.890909090909092,0.6768595041322315,-2.5272125601358564,0.6036322414879947,0.3149791853295255,0.5389142616708216
21,21,21,14,0,7,14,13.899999999999999,0.6619047619047619,4.164532397137687,0.5340508021066478,1.0705586145808663,1.1916015744472157
23,23,21,14,0,7,14,13.899999999999999,0.6619047619047619,-2.3521071642598606,0.55470336612188,0.9452528071802594,1.2216124610123837
92,92,21,14,0,7,14,13.899999999999999,0.6619047619047619,5.963403714598339,0.6019350109539041,0.34450482213393824,0.5374698404859766
15,15,15,10,0,5,10,9.9,0.66,3.2930253408441037,0.6963980897973586,0.3272666726492884,0.506603695478027
36,36,15,10,0,5,10,9.9,0.66,0.8191552113988712,0.6474606829011125,1.0981966726446606,1.405325123257808
94,94,23,15,0,8,15,14.908695652173913,0.6482041587901701,3.609471759906635,0.5489572093434384,1.5882277673488023,1.0192561998961052
78,78,22,14,0,8,14,13.918181818181818,0.6326446280991735,4.749134818913366,0.5861066023240021,0.7290012146448308,1.0411444140476094
56,56,21,13,0,8,13,12.928571428571429,0.6156462585034014,3.1576965690022476,0.5204883856962453,0.9352762645701486,1.1319160772730321
68,68,21,13,0,8,13,12.928571428571429,0.6156462585034014,-1.3093301706953613,0.577690175798005,0.507076160468512,0.7629694010882073
85,85,21,13,0,8,13,12.928571428571429,0.6156462585034014,6.565791610521889,0.5268584602202481,1.1666124745539355,1.313380212125696
7,7,23,14,0,9,14,13.93478260869565,0.60586011342155,2.1825743962010304,0.5149397952246889,0.4796698162478169,0.6814193670593138
70,70,23,14,0,9,14,13.93478260869565,0.60586011342155,0.11939416437177688,0.48773369931344324,0.6063268028413784,0.7143246442417307
2,2,15,9,0,6,9,8.94,0.596,7.318354022133653,0.589684619703778,0.8444142731717326,1.0093427258792982
24,24,15,9,0,6,9,8.94,0.596,0.3778631628468734,0.6666502531598693,0.45248322427804855,0.6942560940543866
64,64,15,9,0,6,9,8.94,0.596,0.07145170756637793,0.9084210793244036,0.23189162642722483,0.6241469049617001
95,95,15,9,0,6,9,8.94,0.596,6.560416349229058,0.6906807070378693,0.478486752008034,0.7769387036627055
12,12,21,12,0,9,12,11.957142857142857,0.5693877551020409,-1.5203544409577763,0.5575743643462628,0.6443448860161727,0.9168758580597711
83,83,21,12,0,9,12,11.957142857142857,0.5693877551020409,-1.7493711021118947,0.5624148741936551,0.813885221034274,0.9262333649922575
93,93,21,12,0,9,12,11.957142857142857,0.5693877551020409,-1.8724252870748936,0.5333455942983671,1.270426838484283,1.137029895937137
17,17,23,13,0,10,13,12.960869565217392,0.5635160680529301,0.5274245809869167,0.5010884036337648,0.6208753445368138,0.8271222898089511
43,43,22,12,0,10,12,11.972727272727271,0.5442148760330577,2.3385431282515405,0.6088456610403452,1.8462088499696478,1.2701409834866466
18,18,15,8,0,7,8,7.98,0.532,4.1786939470089335,0.6326777435995624,0.4571622587304786,0.6169542945507438
34,34,15,8,0,7,8,7.98,0.532,1.5476330686553432,0.6682845932558834,0.5999806490768788,0.8831643125133352
91,91,15,8,0,7,8,7.98,0.532,3.0536894135063037,0.63245194872101,0.5525768716245077,0.7194214094683756
26,26,21,11,0,10,11,10.985714285714286,0.5231292517006803,-2.2646827533298692,0.5369066440443513,0.7195357287912523,0.995411134839566
41,41,23,12,0,11,12,11.98695652173913,0.52117202268431,-0.5789740656874299,0.4919789097303745,0.5281379534922739,0.6689979876773345
62,62,23,12,0,11,12,11.98695652173913,0.52117202268431,1.0961527291507598,0.5329058366341847,0.620299604466438,0.8225830239919394
69,69,23,12,0,11,12,11.98695652173913,0.52117202268431,-0.6312714110709645,0.5342521063851924,0.6281996269229565,0.8494981989655394
