name,value
201,454.919
152,441.61
170,429.044
168,416.424
235,374.292
131,370.51
166,358.246
121,357.828
176,349.201
157,346.672
172,332.52
175,331.2
202,330.601
239,320.565
206,320.127
238,310.92
146,292.302
174,289.217
240,285.198
117,281.243
186,280.922
123,279.243
220,270.057
162,264.741
177,260.238
163,259.657
160,255.439
104,253.956
67,246.792
192,246.582
150,243.601
199,241.852
169,238.755
156,231.819
179,228.546
178,220.162
105,218.042
133,213.95
77,212.222
153,201.249
85,192.737
90,187.505
120,185.059
145,184.293
61,180.79
171,179.342
122,175.625
165,175.385
187,172.781
207,163.892
136,162.73
118,162.361
230,155.267
126,155.054
214,145.867
73,145.752
223,141.94
236,139.321
99,135.963
148,135.918
101,131.998
129,129.323
195,129.311
111,127.381
184,126.874
132,121.503
167,120.785
212,116.843
159,116.492
231,113.772
63,109.318
69,108.457
190,104.522
218,97.57
50,96.401
89,90.509
81,66.589
194,62.093
135,59.225
119,57.998
225,56.7
200,55.767
86,48.515
147,45.04
100,41.359
56,35.696
213,35.152
140,11.269
115,6.221
224,5.99
108,4.732
232,0.904
221,0.006
229,-1.787
219,-4.165
124,-7.069
196,-8.677
44,-11.424
46,-11.692
182,-14.198
102,-18.557
106,-19.365
237,-20.507
143,-24.893
107,-25.989
204,-28.356
158,-28.561
62,-31.129
58,-33.348
233,-35.348
84,-36.51
53,-42.819
65,-44.268
149,-45.122
210,-48.527
96,-67.322
130,-67.882
109,-71.153
87,-73.123
47,-75.344
183,-76.064
79,-76.611
64,-76.657
164,-78.546
189,-79.049
203,-79.576
181,-107.783
40,-109.625
209,-116.333
127,-116.903
71,-132.709
95,-133.55
222,-137.478
205,-141.832
217,-142.341
185,-152.434
215,-154.621
226,-158.986
191,-162.208
42,-163.753
211,-170.813
66,-171.627
125,-171.753
173,-173.961
155,-178.592
76,-180.329
188,-190.266
198,-192.972
228,-202.172
52,-210.199
78,-217.036
193,-221.513
208,-227.571
45,-240.015
91,-245.803
134,-258.025
59,-260.06
142,-260.75
82,-261.178
216,-262.994
197,-263.445
55,-263.873
41,-271.503
75,-279.637
94,-284.707
54,-287.96
234,-301.359
151,-307.834
180,-313.091
97,-314.144
103,-318.693
80,-330.697
92,-336.121
49,-339.448
227,-347.724
70,-348.23
68,-348.451
51,-354.646
88,-360.601
93,-371.102
60,-371.665
144,-373.587
43,-393.235
57,-394.891
83,-396.143
161,-410.267
113,-415.562
98,-423.905
74,-458.017
