name,value
31,358.302
315,306.412
279,304.265
194,278.818
238,278.086
302,273.489
104,257.364
144,246.686
186,240.72
166,235.803
37,227.575
52,223.94
287,219.464
75,218.235
46,216.112
170,209.537
78,204.191
47,200.221
128,198.634
159,190.537
132,190.26
73,189.274
60,187.589
154,184.557
162,181.798
4,170.642
306,169.259
55,166.953
181,164.426
311,163.787
36,160.376
40,159.445
167,149.677
95,143.422
256,142.779
48,141.928
197,141.839
234,141.296
223,140.761
222,138.614
30,138.241
88,137.633
228,137.451
214,135.817
20,135.28
209,128.045
100,123.453
268,122.2
207,122.063
19,121.6
200,119.805
86,118.844
81,117.508
187,112.955
50,112.895
252,112.133
112,111.953
87,111.352
122,110.591
278,110.561
219,109.495
147,108.647
110,108.044
210,107.173
69,104.804
124,103.497
172,103.053
281,101.923
203,98.655
82,97.121
42,97.062
298,94.442
308,93.998
7,93.861
216,91.88
191,88.286
215,86.455
141,85.839
63,85.637
97,83.469
261,83.184
83,82.301
255,81.699
142,81.07
202,79.256
67,75.574
247,74.609
105,74.411
220,73.522
317,72.711
249,71.802
13,70.84
79,68.168
65,67.236
49,66.823
89,66.219
99,65.892
114,62.829
120,62.403
240,62.346
92,60.989
41,59.637
177,58.553
150,58.409
157,57.224
175,55.8
179,55.464
195,55.377
274,53.642
221,52.786
155,52.197
6,50.024
153,49.621
275,47.662
136,44.825
259,44.361
38,44.24
111,43.469
288,43.028
294,40.028
201,39.19
257,38.484
145,36.419
199,36.198
229,35.661
125,35.11
143,34.728
286,33.723
277,31.979
68,31.205
250,30.75
102,30.49
33,28.588
12,26.698
22,26.221
171,24.688
280,21.945
299,21.095
123,20.722
272,20.225
61,20.081
3,18.875
164,18.622
117,18.09
266,15.802
2,15.512
271,15.501
174,15.13
21,14.725
9,12.592
316,11.023
276,9.498
115,9.449
25,8.877
135,8.613
273,8.297
319,6.793
239,6.198
312,6.003
248,5.184
101,4.921
17,4.51
184,2.206
212,1.198
80,0.03
8,-0.134
242,-0.143
230,-0.521
314,-1.192
146,-3.097
235,-3.429
151,-4.51
305,-5.312
11,-5.645
213,-7.657
236,-8.288
168,-8.587
32,-11.472
45,-12.032
237,-12.118
205,-12.921
119,-13.198
224,-14.31
292,-14.704
27,-15.251
196,-16.368
301,-17.45
284,-17.473
127,-19.048
56,-20.193
293,-21.948
263,-22.728
137,-24.182
84,-24.945
14,-28.748
233,-29.141
180,-31.434
118,-31.613
246,-32.558
163,-33.402
173,-33.995
5,-36.739
241,-37.101
178,-37.611
206,-37.611
64,-41.247
267,-43.286
265,-45.732
190,-45.988
76,-47.04
77,-47.203
290,-52.357
1,-52.417
34,-52.423
35,-52.444
204,-54.006
270,-54.097
93,-57.645
24,-58.55
58,-58.964
90,-59.431
129,-59.884
98,-61.812
54,-61.988
140,-64.767
285,-65.269
282,-65.389
72,-66.765
106,-67.588
107,-68.09
217,-69.31
85,-69.954
16,-70.19
289,-71.272
74,-71.467
53,-74.496
116,-74.98
304,-75.238
232,-76.07
28,-76.842
43,-78.845
96,-83.11
158,-84.23
133,-88.495
193,-90.054
138,-90.898
251,-92.326
134,-92.437
139,-93.632
310,-94.063
227,-94.623
103,-97.879
296,-98.043
94,-99.096
108,-102.814
218,-103.823
182,-106.33
244,-107.754
91,-107.911
231,-108.976
148,-117.711
156,-118.852
62,-119.085
318,-119.697
70,-121.621
297,-122.782
192,-129.958
23,-130
126,-131.21
262,-131.803
71,-132.48
208,-133.791
183,-135.421
313,-137.813
29,-140.489
165,-144.224
160,-147.549
264,-147.585
198,-149.573
283,-151.195
291,-151.702
18,-153.43
109,-153.812
300,-156.22
59,-156.805
39,-157.757
258,-160.369
303,-162.36
188,-167.8
245,-168.925
295,-173.129
169,-173.423
161,-174.284
66,-176.184
254,-176.775
44,-177.147
121,-177.321
10,-179.799
130,-183.334
176,-183.762
26,-187.988
226,-199.587
152,-202.99
320,-203.019
113,-210.735
189,-211.632
225,-215.534
307,-219.401
211,-219.789
185,-227.371
57,-234.926
269,-235.111
15,-248.266
253,-258.14
243,-265.001
260,-285.1
149,-298.234
51,-359.022
309,-367.677
131,-397.825
