individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
M17,17,30,27,0,3,27,26.759999999999998,0.8919999999999999,1.8644901781419039,0.6373563495975079,1.4690720806120143,1.2633510035111357
M12,12,15,12,0,3,12,11.820000000000002,0.7880000000000001,2.19975128232426,0.6790362581142189,0.8667327606603675,1.0480747931295875
M01,1,10,8,0,2,8,7.82,0.782,2.155729958055958,0.8220338962405445,0.3280321513570417,0.4424225803677324
M03,3,20,15,0,5,15,14.850000000000001,0.7425,2.116832127390104,0.5222447026075103,1.4179659074583888,1.111194508684575
M32,32,19,14,0,5,14,13.857894736842104,0.7293628808864265,0.10625665305535525,0.5247469921133814,0.7906969530272147,0.8784620706054262
M34,34,26,19,0,7,19,18.861538461538462,0.7254437869822485,-0.7516697846400848,0.44584751571521253,0.9026670071867311,0.9078953034264925
M30,30,7,5,0,2,5,4.871428571428571,0.6959183673469387,-0.22349595335423064,0.847448260327582,1.1657998794861262,0.9934222086628902
M36,36,7,5,0,2,5,4.871428571428571,0.6959183673469387,-0.17717250579732785,0.8547348169627917,1.1595348977733957,1.162804570860445
M02,2,55,38,0,17,38,37.885454545454536,0.6888264462809915,1.5238859619598437,0.29494546828546653,0.9412231804481946,0.9591485624094438
M18,18,9,6,0,3,6,5.9,0.6555555555555556,0.3483992022592507,0.7256715567618478,1.3013336651374556,1.118450081717131
M19,19,52,33,0,19,33,32.919230769230765,0.6330621301775147,0.424688481124832,0.3046707353080298,0.8169369727749092,0.8689487190495301
M15,15,45,27,0,18,27,26.94,0.5986666666666667,0.5440803667902343,0.31145740675124706,0.8957118004095759,0.9192771615177636
M09,9,49,29,0,20,29,28.944897959183674,0.5907122032486464,1.3649083769340038,0.31406779040392985,0.948762331345658,0.9355819020562124
M25,25,59,34,0,25,34,33.95423728813559,0.5754955472565354,-0.6648666132761462,0.2808582176439679,1.029300655602984,1.0355524978694972
M22,22,16,9,0,7,9,8.9625,0.56015625,0.09336657118958179,0.543455195282866,1.5890581802727333,1.484755243059989
M21,21,48,26,0,22,26,25.974999999999998,0.5411458333333333,0.20930705536714372,0.30359609684759026,0.8864825104737951,0.9103851252645048
M27,27,44,23,0,21,23,22.986363636363635,0.5224173553719008,-0.32761348485314146,0.33091636850392486,0.8605038690622535,0.8718237012952911
M07,7,25,13,0,12,13,12.988,0.51952,1.1010488283796591,0.4220715033138106,1.0039812036507358,1.0250060301767836
M06,6,22,11,0,11,11,11,0.5,0.6499227566821271,0.45545783969014236,0.9554030526836134,0.9720026962338983
M16,16,49,24,0,25,24,24.00612244897959,0.4899208663057059,-0.48460747997783904,0.31332526573761876,0.9237275041828383,0.9606247926876879
M11,11,41,19,0,22,19,19.021951219512196,0.4639500297441999,0.41324634226950585,0.3166935519466606,0.9871774880927466,0.9954352870227134
M28,28,39,18,0,21,18,18.02307692307692,0.46213017751479285,-1.0089340934598305,0.35158857353092254,0.8909650974660556,0.9126849312478117
M26,26,18,8,0,10,8,8.033333333333333,0.4462962962962963,-0.9289947324667847,0.5092516041209617,0.8887809753653282,0.8814923008055583
M05,5,43,19,0,24,19,19.034883720930235,0.442671714440238,0.4531097154471409,0.317499098463196,1.1828027310185039,1.1174139915001249
M04,4,65,25,0,40,25,25.069230769230774,0.38568047337278116,0.5953210682224,0.2652662547367891,0.9732410147831186,0.9829429693162574
M13,13,11,4,0,7,4,4.081818181818182,0.37107438016528926,0.33426022379987214,0.683043899518243,1.2113333097742498,1.2360901236015758
M29,29,36,13,0,23,13,13.083333333333334,0.36342592592592593,-1.3062605838335037,0.35706660210985636,1.0918909259417697,1.0808744931676784
M33,33,23,8,0,15,8,8.091304347826087,0.3517958412098299,-1.5455173522921368,0.4464041635296751,1.0496276956698438,1.0623229069733269
M08,8,18,6,0,12,6,6.1,0.33888888888888885,-0.019428444069704287,0.5384263334544706,0.7711599017118564,0.924128059762806
M31,31,24,8,0,16,8,8.1,0.33749999999999997,-1.5522824138334663,0.44230523975225594,0.9822153455176202,0.998821328188376
M10,10,34,11,0,23,11,11.105882352941176,0.32664359861591696,0.44381775247788224,0.3759252849975169,0.8729952697092909,0.9074240045957743
M23,23,59,19,0,40,19,19.106779661016947,0.32384372306808384,-1.3733451769159595,0.2849620059871929,0.9899996040450327,0.9892076695992508
M37,37,13,4,0,9,4,4.115384615384616,0.31656804733727817,-1.7484430662608608,0.6079979196901655,0.7740228367787456,0.8382517939421313
M14,14,17,5,0,12,5,5.1235294117647054,0.30138408304498265,-0.2926720063657357,0.5676210780636041,1.289731240989413,1.03497274951079
M35,35,27,7,0,20,7,7.144444444444444,0.2646090534979424,-1.8516113047727087,0.44048116894226336,0.9939095185871648,0.964377984630849
M24,24,12,3,0,9,3,3.15,0.2625,-1.6472549171610167,0.6920130590226725,0.6923799622945438,0.8724598476009753
M20,20,33,5,0,28,5,5.209090909090909,0.1578512396694215,-1.0382529885405791,0.5374008494862459,1.5584062611460507,1.3471002295724113
