individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
Mountain2,7,800,469,0,331,469,468.94825,0.5861853124999999,0.3163405811247668,0.07242033837603487,1.020958031282234,1.0180282701848622
Mountain1.75,6,800,467,0,333,467,466.94975,0.5836871875,0.3070803436507684,0.07236594191123787,1.0149014699289638,1.0124720690823132
Mountain1.5,5,800,433,0,367,433,432.97525,0.5412190625000001,0.15119098447647583,0.07170029775638498,0.9934934827950569,0.9936641828914414
Mountain2.25,8,800,432,0,368,432,431.976,0.53997,0.1466396825350562,0.07168790140758316,1.0144334523416028,1.0129610048327804
Mountain1.25,4,800,420,0,380,420,419.985,0.5249812500000001,0.09211820401940037,0.07157020338061998,0.957489391725983,0.9590550780825727
Mountain2.5,9,800,407,0,393,407,406.99475,0.5087434375000001,0.03318669497125652,0.0715067522978831,1.0135463998183825,1.0129151920287396
Mountain1,3,800,382,0,418,382,382.0135,0.477516875,-0.08010171213925645,0.07157033529926315,0.9704868940648939,0.9707496548738334
Mountain0.75,2,800,302,0,498,302,302.0735,0.377591875,-0.44969752928722645,0.07348979228795076,0.9959081278224664,0.9942680683742633
Mountain0.5,1,800,288,0,512,288,288.084,0.360105,-0.5167572493512412,0.07412596331051276,1.02638566325946,1.023583747816587
