individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
5,5,102,89,0,13,89,88.7764705882353,0.8703575547866206,2.1284492564309794,0.30528681804219776,1.9982889336341974,1.0362290651459711
2,2,101,78,0,23,78,77.83663366336634,0.7706597392412509,1.4130844310620956,0.25742156346717926,1.416547088717007,1.100134452119631
10,10,102,70,0,32,70,69.88823529411765,0.6851787773933102,0.9554847207263022,0.23772872279299656,0.7559269176169698,0.9223639206886645
4,4,101,63,0,38,63,62.92574257425743,0.6230271542005685,0.6645805678319081,0.23131520888754398,0.8219646501306844,0.9411137057506331
8,8,101,62,0,39,62,61.93168316831683,0.6131849818645231,0.5669029331627713,0.23048344871015633,0.6748175006250274,0.803632165979343
14,14,101,62,0,39,62,61.93168316831683,0.6131849818645231,0.6285877984004912,0.23095288980346235,1.0110009282386199,0.9719676809918352
7,7,101,58,0,43,58,57.95544554455446,0.5738162925203412,0.38290096077959834,0.22875069150128682,1.0414994522105943,1.032569676777308
6,6,100,56,0,44,56,55.964000000000006,0.55964,0.33087068679227977,0.23042636093818078,0.939808705436088,0.9834142498866989
3,3,102,50,0,52,50,50.00588235294117,0.49025374855824677,0.0059820858217570095,0.22763821159305384,1.2037736943281563,1.153061603894422
9,9,101,48,0,53,48,48.01485148514852,0.4753945691598863,-0.08020051482115362,0.22951317503326127,0.841758481930946,0.8987558719920417
15,15,100,45,0,55,45,45.029999999999994,0.4502999999999999,-0.2171612898951321,0.23257698252831943,0.8156132235418464,0.8914790676418434
1,1,102,24,0,78,24,24.15882352941177,0.2368512110726644,-1.3777564501724602,0.2654606650267119,1.8832920024429711,1.3259347985464605
12,12,98,21,0,77,21,21.171428571428574,0.21603498542274055,-1.5018797697787094,0.2772981907687902,0.587537497877626,0.7213054900565162
13,13,100,19,0,81,19,19.186000000000003,0.19186000000000003,-1.6605489858892626,0.28362027878942137,1.2205391277076405,1.0962347947728452
11,11,102,12,0,90,12,12.229411764705885,0.11989619377162633,-2.239296430451465,0.32464457895019055,1.304357480924383,0.9081528398070949
