name,value
15,463.264
13,325.789
5,310.859
9,247.747
40,231.276
6,221.034
4,215.107
43,206.172
14,197.836
8,186.902
39,186.194
12,177.354
34,174.243
7,142.752
2,137.549
46,135.61
20,104.925
44,104.647
11,100.052
27,98.385
28,78.028
38,61.946
37,43.16
21,24.101
3,6.13
22,-18.653
33,-28.478
16,-85.063
17,-85.977
31,-86.306
45,-86.889
30,-96.369
32,-103.461
42,-155.714
36,-163.667
1,-174.958
29,-201.872
18,-206.402
10,-216.043
23,-254.591
19,-257.156
41,-354.626
25,-365.086
26,-404.723
35,-406.642
24,-428.386
