individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
63,43,15,14,0,1,14,13.74,0.916,4.342762386423438,0.9829969866585482,0.25988654136938266,0.6642894330589446
153,111,19,16,0,3,16,15.794736842105262,0.8313019390581717,3.0838953172521495,0.6438822340382182,0.8468214014801411,0.9797138252384533
167,118,12,10,0,2,10,9.8,0.8166666666666668,2.0447669131560295,0.7918454590846917,0.8977702375285542,1.1384541819045289
228,166,17,14,0,3,14,13.805882352941175,0.8121107266435985,3.005495340642524,0.7008307923138283,0.9191752962689562,0.9510240886108116
40,27,16,13,0,3,13,12.812500000000002,0.8007812500000001,2.7013113539646394,0.6918255888177892,0.6576275349174147,0.8797194960368161
126,90,16,13,0,3,13,12.812500000000002,0.8007812500000001,3.3455805204785953,0.76111637065457,0.6658742515969753,1.1231905592275668
146,105,15,12,0,3,12,11.820000000000002,0.7880000000000001,2.6358531409271677,0.6875590962373883,0.9067298267164859,1.1979732861949741
72,49,10,8,0,2,8,7.82,0.782,1.4954930616449986,0.8433104308957916,0.5454605304761205,0.731566835071817
215,154,19,15,0,4,15,14.826315789473686,0.7803324099722992,1.9493549083710093,0.6076350552074736,1.2595779841988104,1.0146930618883057
31,18,18,14,0,4,14,13.833333333333332,0.7685185185185185,1.2726747242794756,0.6827030913465135,0.52022957623482,0.7236600685623024
105,73,18,14,0,4,14,13.833333333333332,0.7685185185185185,2.5840759939543023,0.5975619241272507,0.6045985559938416,0.8166989525828044
47,33,13,10,0,3,10,9.838461538461539,0.7568047337278107,1.0248569548901645,0.7598671895040376,2.549638768046386,1.2467452069735663
3,2,17,13,0,4,13,12.841176470588236,0.755363321799308,2.106705410095059,0.5880728744492375,1.1397890016621939,1.1852959388139084
56,40,16,12,0,4,12,11.850000000000001,0.7406250000000001,2.6869194769854015,0.6153585635831059,0.7761221735685051,0.9444490464230425
86,57,16,12,0,4,12,11.850000000000001,0.7406250000000001,2.1340056706488695,0.63469754521958,0.5584779537096101,0.764913217768362
226,164,16,12,0,4,12,11.850000000000001,0.7406250000000001,2.6515207215097236,0.6510263915157785,0.4628412908799686,0.6801018239175652
70,47,12,9,0,3,9,8.850000000000001,0.7375000000000002,1.8035647715241976,0.7313111383966249,0.7672705836689299,0.9776625457318019
131,93,15,11,0,4,11,10.860000000000001,0.7240000000000001,2.383243558919623,0.6516727843397588,0.7027982282282719,0.9388902188133091
169,120,11,8,0,3,8,7.863636363636363,0.7148760330578512,2.1980149775338087,0.7029073135026107,1.3593418965649722,1.0749718625899949
8,6,18,13,0,5,13,12.866666666666667,0.7148148148148148,1.8221843085074658,0.5771849920122945,1.2108618966713016,1.218767940392855
46,32,14,10,0,4,10,9.871428571428572,0.7051020408163265,1.4777374188835088,0.6477009791161698,0.8904767612784783,1.0753888406314736
25,12,17,12,0,5,12,11.876470588235295,0.6986159169550173,1.6875803231119626,0.5836104127978814,0.4579972704126581,0.6089571255289612
155,113,17,12,0,5,12,11.876470588235295,0.6986159169550173,1.509523906166224,0.6117212797523228,8.444453911379318,1.093907502170186
220,159,7,5,0,2,5,4.871428571428571,0.6959183673469387,0.8409794718851673,1.0191764778513588,0.3161393135533359,0.4894707348010586
96,67,13,9,0,4,9,8.884615384615387,0.683431952662722,2.091588427204079,0.6918800703132617,0.5694465812840768,0.8006971469555519
45,31,16,11,0,5,11,10.887500000000001,0.6804687500000001,1.5791150669122405,0.5753317856758166,0.8064249562161394,0.9221746519634112
77,54,16,11,0,5,11,10.887500000000001,0.6804687500000001,2.076759934106078,0.6282158989278533,1.0224917389962542,1.1655964282878466
175,123,16,11,0,5,11,10.887500000000001,0.6804687500000001,1.540784006540916,0.5931955247159629,1.619108482360248,1.3156422632209046
23,10,15,10,0,5,10,9.9,0.66,1.2065823343759803,0.6279867869421101,0.692013997634891,0.8876021464093058
74,51,15,10,0,5,10,9.9,0.66,1.9217274406325116,0.612389288027442,0.9155536840484878,0.9355984325079226
135,96,12,8,0,4,8,7.9,0.6583333333333333,0.720507597087831,0.6959025017931713,2.3664265548877013,1.327441771684202
33,20,14,9,0,5,9,8.914285714285716,0.6367346938775512,0.8053689706325734,0.6749296334656465,2.0793121413539875,1.4537850454163832
115,81,14,9,0,5,9,8.914285714285716,0.6367346938775512,1.135764997324334,0.6688485182339772,1.2207455485553673,1.2301740562713377
168,119,14,9,0,5,9,8.914285714285716,0.6367346938775512,1.744049371158267,0.7203227945810278,3.8458611078449683,2.1047408779744763
108,74,16,10,0,6,10,9.925,0.6203125,2.0301038390187753,0.6075431448499112,0.48055378251525055,0.6447405269053055
124,88,16,10,0,6,10,9.925,0.6203125,1.8676227979515898,0.6006319501659043,0.8808793580458474,1.0050639521603717
192,134,16,10,0,6,10,9.925,0.6203125,1.9510698658951626,0.5776635695890211,2.245456325387195,1.9063542196610355
221,160,16,10,0,6,10,9.925,0.6203125,1.292564897566611,0.5784062165523843,1.0095683045737696,1.1054554139129442
21,8,13,8,0,5,8,7.930769230769231,0.6100591715976331,1.1012975888214134,0.7009719971736686,0.9634522103466422,1.0945621842272288
64,44,13,8,0,5,8,7.930769230769231,0.6100591715976331,0.007864335613973917,0.6651774660012815,0.7691607120362456,0.9894862359037667
73,50,13,8,0,5,8,7.930769230769231,0.6100591715976331,1.5552732603889168,0.6469054851716469,0.42656055519381925,0.5032768876908998
171,122,13,8,0,5,8,7.930769230769231,0.6100591715976331,0.08150681493336995,0.6197376733837723,0.598512143415326,0.6650371902053002
229,167,13,8,0,5,8,7.930769230769231,0.6100591715976331,0.4272507954852021,0.6658854596633609,1.08587629537883,1.1666198651917865
88,59,18,11,0,7,11,10.933333333333334,0.6074074074074074,0.8026545056399421,0.5915482573766963,1.0717714919447505,1.0256652557624268
104,72,20,12,0,8,12,11.94,0.597,0.8672951984137253,0.5113666784500789,0.9974164237928067,1.011923930658193
50,36,15,9,0,6,9,8.94,0.596,0.9470097878879353,0.5954276051858645,0.6919363415940947,0.7979790557132416
152,110,15,9,0,6,9,8.94,0.596,0.9916845694703116,0.6256544435506207,0.7522480784070272,0.9202147334927878
182,128,15,9,0,6,9,8.94,0.596,1.0185509183013044,0.6036774920356132,0.8422319805448777,1.0409212307091176
109,75,17,10,0,7,10,9.947058823529412,0.585121107266436,2.3131135740547224,0.5565433304793814,0.4743432109189383,0.5443132313558815
