individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
7,7,36,26,0,10,26,25.866666666666667,0.7185185185185186,1.0100540779706504,0.3857860285106964,0.8996574775767172,0.9788541753933233
5,5,33,23,0,10,23,22.88181818181818,0.693388429752066,0.916444454781419,0.39422683243637885,0.9616262690058054,0.9425961784231693
19,19,34,23,0,11,23,22.894117647058824,0.673356401384083,0.78144135010518,0.3834407651802752,1.0074876400670856,1.06561285492291
10,10,33,22,0,11,22,21.9,0.6636363636363636,0.7819378140949528,0.3807304747858022,1.0273958990336634,0.98741936012746645
20,20,33,22,0,11,22,21.9,0.6636363636363636,0.72753801222387815,0.38482300976828676,0.775822141663278,0.829842275337136
14,14,32,20,0,12,20,19.925,0.62265625,0.45146139652015,0.38047271772790364,1.0494306548071728,1.107695802581333
18,18,32,19,0,13,19,18.94375,0.5919921875,0.3924675837509311,0.37699760060293125,0.9384035606850102,0.9892059404173389
11,11,33,18,0,15,18,17.972727272727273,0.5446280991735537,0.12308499940621169,0.3715660508628498,0.9418545244587586,0.9350154225150706
1,1,33,17,0,16,17,16.99090909090909,0.5148760330578511,0.165893096210881,0.36676313022771245,0.9876185207853392,0.9837588034717577
8,8,32,16,0,16,16,16,0.5,0.055434837241537444,0.3682121312493668,1.1105137829001142,1.1224388716074902
16,16,32,16,0,16,16,16,0.5,-0.034427856075949684,0.3713260624588205,0.7679257878049477,0.7930967724315112
4,4,35,16,0,19,16,16.025714285714283,0.4578775510204081,-0.13693586354942358,0.3566318429292889,1.033108901087577,1.0354502342872247
6,6,33,15,0,18,15,15.027272727272727,0.4553719008264463,-0.19523653286950532,0.3664008266529621,1.07998715188854,1.072996995151753
15,15,37,16,0,21,16,16.04054054054054,0.4335281227173119,-0.1724631243157214,0.34555746498770806,1.1110078893764617,1.101685780555764
9,9,32,13,0,19,13,13.05625,0.4080078125,-0.3976278025852024,0.3786354804243981,1.0721156040924917,1.1017740739453665
2,2,32,12,0,20,12,12.075,0.37734375,-0.5558052710005987,0.3826603228491477,1.1500248564957052,1.130586047380555
3,3,32,12,0,20,12,12.075,0.37734375,-0.6194459626279867,0.3830784417099222,0.9756624187339766,0.9529351572335027
17,17,32,9,0,23,9,9.13125,0.2853515625,-1.0140015147981893,0.41031562619522166,0.9402888652673975,0.9857476355119463
12,12,33,9,0,24,9,9.136363636363637,0.2768595041322314,-0.9672717723214219,0.40353297129573,0.8754908133980717,0.8895270514759385
13,13,33,7,0,26,7,7.172727272727272,0.21735537190082643,-1.3125419221617922,0.43760546238514586,0.7454471283137667,0.8937933455843206
