individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
ssw_988_helcats_HCME_A__20110607_01_sta_diff_20110607_184901.jpg,1100,435,399,0,36,399,398.7496551724137,0.9166658739595718,3.2850676572108157,0.18180810022163194,2.8123337716635293,1.1183360467438161
ssw_1026_helcats_HCME_A__20110214_02_sta_diff_20110215_192901.jpg,52,452,414,0,38,414,413.75044247787605,0.9153770851280444,2.8400473285176164,0.17584081196512244,1.23312360471745,1.0563265274955946
ssw_918_helcats_HCME_A__20120119_01_sta_diff_20120120_032901.jpg,1031,447,409,0,38,409,408.75100671140933,0.9144317823521462,3.2113620320760448,0.1826869023000471,4.531201596387705,1.1611782937333779
ssw_1298_helcats_HCME_A__20140505_01_sta_diff_20140505_164901.jpg,308,432,392,0,40,392,391.75555555555553,0.9068415637860082,2.737607546219645,0.1748655035004021,1.1504846304506555,0.966088794737824
ssw_962_helcats_HCME_A__20110910_01_sta_diff_20110910_204901.jpg,1074,432,392,0,40,392,391.75555555555553,0.9068415637860082,2.8838117804095247,0.18008253515730718,2.0728406493007676,1.1818817901532863
ssw_683_helcats_HCME_A__20131026_01_sta_diff_20131027_052901.jpg,805,420,379,0,41,379,378.75857142857143,0.9018061224489796,2.977655109771303,0.17329006387037452,2.33259567602104,1.1197212043282732
ssw_961_helcats_HCME_A__20110910_02_sta_diff_20110910_220901.jpg,1073,452,407,0,45,407,406.75973451327434,0.8999109170647662,2.836294198233829,0.16919803580174536,2.248845918646828,1.0435606870948317
ssw_902_helcats_HCME_A__20120307_01_sta_diff_20120307_084901.jpg,1015,444,398,0,46,398,397.76216216216216,0.8958607255904553,2.7093742698866605,0.16259585990275394,1.425617766042744,1.052252887894532
ssw_984_helcats_HCME_A__20110614_01_sta_diff_20110615_000901.jpg,1096,421,376,0,45,376,375.76413301662706,0.892551384837594,2.308472428282167,0.16629876003641889,2.150730885246182,1.1282747419789914
ssw_232_helcats_HCME_B__20120701_02_stb_diff_20120701_232924.jpg,481,446,398,0,48,398,397.76457399103134,0.8918488206076935,2.8572028431008722,0.17039773193332408,1.5158186785438248,0.9760862013876576
ssw_972_helcats_HCME_A__20110804_01_sta_diff_20110804_124901.jpg,1084,433,385,0,48,385,384.76651270207856,0.8886062649008742,2.3550344558377723,0.1643587094170275,1.7867559166304319,1.1012042088023184
ssw_724_helcats_HCME_A__20130512_01_sta_diff_20130512_144901.jpg,842,441,392,0,49,392,391.76666666666665,0.8883597883597883,2.639854535314787,0.16677822612501933,1.1183250034006156,1.033005081063428
ssw_332_helcats_HCME_B__20111109_01_stb_diff_20111110_001000.jpg,573,446,396,0,50,396,395.76726457399104,0.8873705483721772,2.411090277662352,0.1628448718280007,2.758247536628268,1.1674069256843738
ssw_739_helcats_HCME_A__20130322_01_sta_diff_20130322_144901.jpg,857,425,377,0,48,377,376.7677647058823,0.8865123875432525,2.661067682580977,0.16207875739495523,1.555840591341143,1.0554355652312954
ssw_808_helcats_HCME_A__20120831_01_sta_diff_20120901_104901.jpg,921,420,371,0,49,371,370.77,0.8827857142857143,2.7985919770285728,0.15801094210223024,2.711852234070714,1.0448725339980045
ssw_1065_helcats_HCME_A__20100911_01_sta_diff_20100911_220901.jpg,94,451,397,0,54,397,396.77184035476716,0.8797601781702155,2.299944880133127,0.15761752464166556,1.4626605222743052,0.9614598177675074
ssw_773_helcats_HCME_A__20121207_01_sta_diff_20121208_012901.jpg,886,408,359,0,49,359,358.77205882352945,0.8793432814302192,2.555243947457174,0.16292951661350397,1.140814633996165,1.032742384673913
ssw_947_helcats_HCME_A__20111022_01_sta_diff_20111022_164901.jpg,1060,457,401,0,56,401,400.77352297592995,0.8769661334265426,2.6617067747344314,0.15471256790266022,2.0785041689382266,1.1108072757223024
ssw_098_helcats_HCME_B__20130830_01_stb_diff_20130830_132932.jpg,22,449,393,0,56,393,392.7748329621381,0.8747769108288154,2.3539551849815954,0.15091656551953572,1.4954407472722089,1.0615204843002528
ssw_235_helcats_HCME_B__20120629_01_stb_diff_20120630_000924.jpg,484,445,389,0,56,389,388.7755056179775,0.8736528216134326,2.382586624930838,0.1502152287563531,1.9812064552198603,1.0594140736677475
ssw_870_helcats_HCME_A__20120505_01_sta_diff_20120505_184901.jpg,983,433,378,0,55,378,377.7762124711316,0.8724623844598882,2.509448038068019,0.15616328784782918,1.349363151893136,1.0041260898795101
ssw_162_helcats_HCME_B__20130123_01_stb_diff_20130124_024957.jpg,424,446,389,0,57,389,388.77668161434974,0.8716965955478694,2.165743262434924,0.1477759166799692,1.0701029356904068,0.9653429351444596
ssw_084_helcats_HCME_B__20131011_01_stb_diff_20131011_192947.jpg,11,461,402,0,59,402,401.7767895878525,0.8715331661341702,2.613122169056724,0.15632805507630587,1.6823505847629534,0.9704120667713815
ssw_710_helcats_HCME_A__20130716_01_sta_diff_20130717_040901.jpg,828,422,368,0,54,368,367.7767772511848,0.8715089508321915,2.383642455706528,0.15806738265322534,1.5922922440107568,1.0618128579255774
ssw_949_helcats_HCME_A__20111005_01_sta_diff_20111005_184901.jpg,1062,460,401,0,59,401,400.7769565217391,0.8712542533081286,2.709770901487862,0.15636188226208605,1.8209888746944356,0.9997515687783785
ssw_731_helcats_HCME_A__20130421_01_sta_diff_20130421_224901.jpg,849,421,366,0,55,366,365.77838479809975,0.868832267928978,2.6875501757144726,0.15413445997335923,0.9250807364152365,1.0223459343886816
ssw_689_helcats_HCME_A__20130930_01_sta_diff_20130930_084901.jpg,810,421,365,0,56,365,364.77980997624707,0.8664603562381166,2.6355850054337435,0.15327040730888739,2.174591416396286,1.0974080063420866
ssw_338_helcats_HCME_B__20111022_01_stb_diff_20111022_200959.jpg,579,435,377,0,58,377,376.78,0.8661609195402298,2.3999682213540163,0.15052728584183972,2.6194619386005353,1.0526901773670938
ssw_299_helcats_HCME_B__20120210_01_stb_diff_20120210_140945.jpg,544,455,394,0,61,394,393.7804395604395,0.8654515155174495,2.38208930168962,0.14638779945844047,1.1848009149562164,1.064347769938754
ssw_752_helcats_HCME_A__20130224_01_sta_diff_20130224_144901.jpg,870,424,367,0,57,367,366.78066037735846,0.8650487273050907,2.6141653317571802,0.15312978943019087,2.568410042541627,1.012017152369085
ssw_115_helcats_HCME_B__20130702_01_stb_diff_20130702_104919.jpg,182,449,387,0,62,387,386.78285077951,0.8614317389298664,2.6786603603320702,0.15053628869611757,2.251568935910396,1.05440799261607
ssw_309_helcats_HCME_B__20120116_01_stb_diff_20120116_140952.jpg,552,448,386,0,62,386,385.7830357142857,0.8611228475765306,2.1904797349952054,0.1462265773312731,2.9954799642880983,1.116787610216994
ssw_385_helcats_HCME_B__20110529_02_stb_diff_20110530_084925.jpg,622,447,385,0,62,385,384.78322147651005,0.8608125760100896,2.310401303031673,0.1501746445034325,1.1599285000774764,1.0006230254546802
