name,value
86,392.302
72,333.467
124,313.029
39,312.863
155,288.534
4,268.517
96,250.648
73,250.233
104,240.758
63,232.871
176,229.647
131,229.55
215,228.578
77,227.871
45,226.252
168,223.397
21,216.394
24,211.586
97,194.89
27,192.415
152,185.818
56,184.861
87,182.202
181,178.527
8,176.441
169,171.135
153,170.379
49,164.645
225,156.655
170,150.769
137,149.254
55,148.874
50,145.433
78,138.205
211,136.217
76,135.012
125,131.134
105,126.852
142,126.163
48,122.147
22,109.372
103,105.187
53,101.175
115,100.912
25,96.745
205,92.754
26,90.465
229,89.8
122,83.354
108,80.756
218,80.467
40,79.399
191,78.565
33,77.431
175,73.215
102,70.101
37,67.087
121,64.526
192,57.016
149,54.393
151,50.453
227,47.022
58,43.08
6,42.48
41,38.299
141,38.24
93,34.529
180,34.197
113,31.587
226,29.829
143,27.464
230,27.284
167,25.903
116,25.454
69,24.115
114,23.777
182,23.266
74,22.69
64,22.48
123,16.28
71,14.255
44,11.652
32,11.42
145,10.411
88,9.113
119,4.699
52,3.549
136,2.501
154,1.545
134,1.109
47,0.437
146,0.255
3,-1.79
190,-5.5
206,-10.768
198,-15.501
110,-18.878
109,-19.81
65,-22.681
201,-27.216
217,-27.594
23,-34.976
2,-36.556
35,-37.227
91,-43.114
46,-47.666
140,-48.487
120,-52.046
200,-58.367
75,-59.104
126,-65.418
219,-65.643
228,-67.602
184,-74.741
43,-82.808
147,-83.3
189,-85.68
135,-85.786
195,-93.005
214,-96.831
208,-101.625
95,-102.663
212,-103.139
70,-104.32
223,-105.847
224,-109.522
7,-114.66
111,-121.973
221,-126.326
210,-128.1
130,-129.876
132,-131.348
36,-132.606
209,-142.968
34,-144.032
92,-148.222
57,-151.316
38,-152.093
90,-156.006
171,-157.144
199,-157.934
89,-158.177
128,-160.268
20,-161.478
220,-172.013
79,-177.229
163,-182.514
30,-187.739
99,-191.449
193,-193.102
29,-195.442
112,-195.864
194,-204.299
216,-209.523
203,-214.261
31,-216.411
28,-251.778
187,-253.464
179,-258.254
94,-259.875
159,-271.432
157,-286.935
148,-289.206
207,-303.643
144,-304.753
164,-331.98
213,-339.54
202,-436.176
