path,split_corr,G_x,ssr_x
data-cache/Evans2022_undergraduate/split-halves/split1.csv,0.718300494599242,2.2368828972317587,0.8334345245227331
data-cache/Evans2022_undergraduate/split-halves/split10.csv,0.7535821865441239,2.3288503708128996,0.8443226990781261
data-cache/Evans2022_undergraduate/split-halves/split100.csv,0.9174604889472328,1.84975761780222,0.7738376908381922
data-cache/Evans2022_undergraduate/split-halves/split11.csv,0.5810482106245252,1.9997002059760416,0.7999520250460036
data-cache/Evans2022_undergraduate/split-halves/split12.csv,0.9319970823421181,2.555808831693381,0.8672359374442912
data-cache/Evans2022_undergraduate/split-halves/split13.csv,0.828693792311552,2.1208275161755927,0.8181126796156637
data-cache/Evans2022_undergraduate/split-halves/split14.csv,0.8841660775292194,2.4804421721539747,0.860190570279281
data-cache/Evans2022_undergraduate/split-halves/split15.csv,0.8586282319868481,2.1916839031887467,0.8276895436013267
data-cache/Evans2022_undergraduate/split-halves/split16.csv,0.7792855685971224,2.0035998849350967,0.8005748429717363
data-cache/Evans2022_undergraduate/split-halves/split17.csv,0.8126407775245736,2.330065160185421,0.8444597411547883
data-cache/Evans2022_undergraduate/split-halves/split18.csv,0.8427125968375964,1.9318365435741607,0.7886725275741919
data-cache/Evans2022_undergraduate/split-halves/split19.csv,0.7167130131002641,2.1385388595298025,0.8205746494582243
data-cache/Evans2022_undergraduate/split-halves/split2.csv,0.5150910402175811,2.3505384670643794,0.8467440251317807
data-cache/Evans2022_undergraduate/split-halves/split20.csv,0.8135833963448649,2.0273530819044767,0.8043114308564006
data-cache/Evans2022_undergraduate/split-halves/split21.csv,0.9090861661813703,2.0541665972684107,0.808414452912549
data-cache/Evans2022_undergraduate/split-halves/split22.csv,0.8690930598690358,1.8422950123369193,0.7724195691134444
data-cache/Evans2022_undergraduate/split-halves/split23.csv,0.8247293240471938,1.9125419595750208,0.7853071397420086
data-cache/Evans2022_undergraduate/split-halves/split24.csv,0.8707892132680122,2.272506524909431,0.8377752078198962
data-cache/Evans2022_undergraduate/split-halves/split25.csv,0.46388801534995283,2.541406925148925,0.8659292625805453
data-cache/Evans2022_undergraduate/split-halves/split26.csv,0.7325853272872717,1.9676636808282917,0.7947328600018062
data-cache/Evans2022_undergraduate/split-halves/split27.csv,0.597946672507387,2.3482965009278978,0.8464961940323877
data-cache/Evans2022_undergraduate/split-halves/split28.csv,0.6833979834380006,2.19155643348342,0.8276729528006722
data-cache/Evans2022_undergraduate/split-halves/split29.csv,0.7783882632312031,2.12013269195843,0.8180151409464564
data-cache/Evans2022_undergraduate/split-halves/split3.csv,0.8079200494164276,2.1857713102745446,0.8269176381006782
data-cache/Evans2022_undergraduate/split-halves/split30.csv,0.8122527063454613,1.9552994393554044,0.7926685912738279
data-cache/Evans2022_undergraduate/split-halves/split31.csv,0.6646409702224906,2.460857615530911,0.8582730326029383
data-cache/Evans2022_undergraduate/split-halves/split32.csv,0.8503135225177801,2.274065102954375,0.8379614800379064
data-cache/Evans2022_undergraduate/split-halves/split33.csv,0.7528941684194413,2.1616307023723618,0.8237154632975978
data-cache/Evans2022_undergraduate/split-halves/split34.csv,0.669597491506892,2.3134676709240813,0.8425725574651955
data-cache/Evans2022_undergraduate/split-halves/split35.csv,0.8502197346733947,2.053865138226621,0.808368986504602
data-cache/Evans2022_undergraduate/split-halves/split36.csv,0.8995602727899872,2.1501535547039596,0.8221640598732418
data-cache/Evans2022_undergraduate/split-halves/split37.csv,0.7650822598519312,1.847779287908818,0.7734629157050535
data-cache/Evans2022_undergraduate/split-halves/split38.csv,0.7436298258320978,2.2734101756060334,0.8378832434959076
data-cache/Evans2022_undergraduate/split-halves/split39.csv,0.8231711656985546,2.250991116161194,0.8351728321362494
data-cache/Evans2022_undergraduate/split-halves/split4.csv,0.7789135748270777,2.471251444348309,0.8592953112635983
data-cache/Evans2022_undergraduate/split-halves/split40.csv,0.7430008516283104,2.2653720388106073,0.8369186888485355
data-cache/Evans2022_undergraduate/split-halves/split41.csv,0.8306950222931652,2.3733829914828948,0.8492374465686268
data-cache/Evans2022_undergraduate/split-halves/split42.csv,0.8914644868964171,1.9093882055977855,0.7847501193690264
data-cache/Evans2022_undergraduate/split-halves/split43.csv,0.8775563813909715,2.216593692291048,0.8308893346304836
data-cache/Evans2022_undergraduate/split-halves/split44.csv,0.8584951689632303,2.0309319463593507,0.8048660388369973
data-cache/Evans2022_undergraduate/split-halves/split45.csv,0.7965016461785263,2.353515123762337,0.8470721996583339
data-cache/Evans2022_undergraduate/split-halves/split46.csv,0.8276815611830791,1.8157179051169183,0.7672703717963392
data-cache/Evans2022_undergraduate/split-halves/split47.csv,0.7482784449822847,2.237519510727303,0.833513515021133
data-cache/Evans2022_undergraduate/split-halves/split48.csv,0.758241538199868,2.265466025150046,0.8369300134129253
data-cache/Evans2022_undergraduate/split-halves/split49.csv,0.8869803247368888,2.006557134691582,0.8010453687032184
data-cache/Evans2022_undergraduate/split-halves/split5.csv,0.8169016922771688,2.290205177987055,0.8398729169282741
data-cache/Evans2022_undergraduate/split-halves/split50.csv,0.792664415390447,2.7850153706936154,0.8857966506707764
data-cache/Evans2022_undergraduate/split-halves/split51.csv,0.8997285048252215,1.7659967424903444,0.7572075662040619
data-cache/Evans2022_undergraduate/split-halves/split52.csv,0.658658819644947,2.2423624368773116,0.8341127077281791
data-cache/Evans2022_undergraduate/split-halves/split53.csv,0.9054150940530347,2.3777369294945006,0.8497061659178731
data-cache/Evans2022_undergraduate/split-halves/split54.csv,0.8167753575294376,2.326683036233834,0.8440777765577078
