individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
2,1,39,33,0,6,33,32.79230769230769,0.8408284023668637,1.7571957843192225,0.46692386213327386,0.7041483436835445,0.9594576109208353
10,5,41,33,0,8,33,32.8170731707317,0.8004164187983343,1.4423887530610804,0.43367281589533435,0.3915058697703885,0.6285248318279716
20,10,40,28,0,12,28,27.880000000000003,0.6970000000000001,1.0787199375397427,0.38209793209595216,1.3793516428614327,1.2714651912689785
14,7,41,26,0,15,26,25.91951219512195,0.632183224271267,0.6653756570976084,0.37101516284331765,0.9655785105861124,1.0808802044952288
18,9,40,20,0,20,20,20,0.5,-0.0769423981016891,0.3667156387598673,0.94719769988228,0.9986733071533926
8,4,40,16,0,24,16,16.06,0.40149999999999997,-0.5625793464495605,0.36726184014300656,0.972061568503649,1.0063682331354484
16,8,39,15,0,24,15,15.06923076923077,0.3863905325443787,-0.4624784929164902,0.3801024901600588,1.3224156664134246,1.3178285976899178
12,6,41,13,0,28,13,13.109756097560975,0.3197501487209994,-0.8867538714579466,0.37656917583601357,0.5631611038246636,0.7173636267988799
4,2,39,8,0,31,8,8.176923076923076,0.2096646942800789,-1.4764397299961407,0.42077631403185933,1.0038343734342219,1.073763523962338
6,3,40,8,0,32,8,8.18,0.2045,-1.4784862930958267,0.42116962047019707,0.6373282407737209,0.8840514053910943
