individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
120,120,30,30,0,0,30,29.7,0.99,6.692803321608079,1.8384894042939846,0.010180581529135212,0.016002425886043378
67,67,13,11,0,2,11,10.792307692307693,0.8301775147928995,2.7602270928013226,0.7490511340727095,0.8234137084841144,0.9190780846782536
13,13,30,25,0,5,25,24.8,0.8266666666666667,3.2364472585749815,0.5001897392168737,0.9304851495437455,1.0082623944485452
31,31,19,15,0,4,15,14.826315789473686,0.7803324099722992,3.329313406777763,0.6414931438720118,0.6410612178208946,0.8494733107953589
66,66,30,23,0,7,23,22.84,0.7613333333333333,1.738695081761406,0.45224452450291747,1.3094169828326525,1.0837029315991762
20,20,13,10,0,3,10,9.838461538461539,0.7568047337278107,1.5656502769050213,0.7285602241281234,0.43780226740764855,0.6731065946267253
118,118,13,10,0,3,10,9.838461538461539,0.7568047337278107,1.8350852498393981,0.6706546070195927,1.286664873783961,1.0890929746660496
62,62,12,9,0,3,9,8.850000000000001,0.7375000000000002,-1.855902231718409,0.9157154338348309,0.22948346519257115,0.4329117074553118
25,25,29,21,0,8,21,20.86551724137931,0.7195005945303211,2.968218990865863,0.46006882258681603,0.9009368801270886,1.0773706109702832
64,64,29,20,0,9,20,19.886206896551723,0.685731272294887,1.1195550439964428,0.4725913079393823,0.6800192779420996,0.8037320173929084
17,17,13,9,0,4,9,8.884615384615387,0.683431952662722,2.6915968182082617,0.7462087857249794,0.38242139522057556,0.6134527706819054
60,60,13,9,0,4,9,8.884615384615387,0.683431952662722,0.27327067668702937,0.665732646199269,0.44210285081615824,0.5506839362611491
91,91,13,9,0,4,9,8.884615384615387,0.683431952662722,2.750158352565954,0.6525173833171035,0.627037293782564,0.7827031610287181
35,35,30,20,0,10,20,19.900000000000002,0.6633333333333334,2.6514142017418187,0.4462826123246553,0.6875231320374074,0.8849479467748314
75,75,30,20,0,10,20,19.900000000000002,0.6633333333333334,1.82566531698905,0.4228036093889788,1.2350951602603424,0.8375757854647645
23,23,29,19,0,10,19,18.906896551724138,0.651961950059453,1.42831682765717,0.4359000337820241,2.1941137208440913,1.0757993156701313
45,45,29,19,0,10,19,18.906896551724138,0.651961950059453,2.0303643964040585,0.43262696014114926,1.2596997679656516,1.2257379375242836
65,65,29,19,0,10,19,18.906896551724138,0.651961950059453,2.2804119729893597,0.42216717966442724,0.8807355727406423,1.000187670444148
43,43,30,19,0,11,19,18.92,0.6306666666666667,0.2074577103304744,0.43105941864471053,0.5857763954757912,0.756994614946531
59,59,30,19,0,11,19,18.92,0.6306666666666667,0.3605361917199828,0.44908341654181716,0.6598634901153724,0.8607858998506563
42,42,32,20,0,12,20,19.925,0.62265625,0.532737259473221,0.40229361793604324,0.7280209737572632,0.8640952470984132
3,3,31,19,0,12,19,18.93225806451613,0.6107180020811654,2.2969038046180943,0.41384266313166657,0.9708563025680812,0.9497731991114575
2,2,13,8,0,5,8,7.930769230769231,0.6100591715976331,1.6099011669301138,0.5909025455151238,0.9937023439153955,1.0508992393075909
5,5,13,8,0,5,8,7.930769230769231,0.6100591715976331,1.6901441845942464,0.6561893500419455,0.9098060495199937,1.1361183647107043
8,8,13,8,0,5,8,7.930769230769231,0.6100591715976331,1.2874878479133773,0.61219088018215,0.8127684130826001,0.9247256592237089
26,26,13,8,0,5,8,7.930769230769231,0.6100591715976331,1.3759275659873684,0.6610934274298351,2.6608824834673492,1.479864045319768
30,30,13,8,0,5,8,7.930769230769231,0.6100591715976331,2.0083937388160704,0.5997656506413197,0.7161357164598456,0.7910679060483617
44,44,13,8,0,5,8,7.930769230769231,0.6100591715976331,1.5691212755408956,0.6379149943508936,1.1044673287136724,1.169256436236663
1,1,30,18,0,12,18,17.939999999999998,0.598,2.5303595521124667,0.4480327765297853,0.8477816060836114,1.1542653496531678
77,77,29,17,0,12,17,16.948275862068964,0.584423305588585,-0.26288787956389087,0.4180032914894446,1.1229786566287767,1.0033751213321147
97,97,29,17,0,12,17,16.948275862068964,0.584423305588585,0.22625521539718696,0.4053886374142578,1.0230494416823677,1.0326665972811953
107,107,29,17,0,12,17,16.948275862068964,0.584423305588585,0.2841984317791735,0.3899090165665472,0.9104388548198541,0.9435440073033231
41,41,12,7,0,5,7,6.949999999999999,0.5791666666666666,1.380411354681532,0.6651454588478789,0.5555467916037883,0.6788708835087811
51,51,12,7,0,5,7,6.949999999999999,0.5791666666666666,0.9097207488305591,0.6761725570503249,0.5885500095828865,0.7312716912617446
87,87,12,7,0,5,7,6.949999999999999,0.5791666666666666,1.5985549812043767,0.6360529545160659,1.0299240311879194,1.0951067755798027
104,104,12,7,0,5,7,6.949999999999999,0.5791666666666666,1.6204151701828495,0.6380679122504662,0.6759685292677503,0.7736115923300507
125,125,12,7,0,5,7,6.949999999999999,0.5791666666666666,0.33401751978057576,0.6513789498684935,0.5244279579481352,0.6058396258844206
16,16,30,17,0,13,17,16.96,0.5653333333333334,1.7236706734412646,0.40656462742239335,0.8088323563599876,0.9308018298537468
72,72,30,17,0,13,17,16.96,0.5653333333333334,1.3652956380620045,0.40778843612474486,0.820139068588444,0.9298384600102821
123,123,29,16,0,13,16,15.96896551724138,0.550653983353151,1.599234007499199,0.40102401301840906,1.1765181596253464,1.0427182924239264
