path,split_corr,G_x,ssr_x
data-cache/Daal2017_sample1/split-halves/split1.csv,0.640351787100348,1.9103207934905044,0.7849150392507392
data-cache/Daal2017_sample1/split-halves/split10.csv,0.6867305148947261,1.6460392303322096,0.7304179034443841
data-cache/Daal2017_sample1/split-halves/split100.csv,0.7071794570596767,1.7356018397224404,0.7507672472061818
data-cache/Daal2017_sample1/split-halves/split11.csv,0.7393001814516178,1.6423974139616488,0.7295447431136153
data-cache/Daal2017_sample1/split-halves/split12.csv,0.6648734854197433,1.7175023343210707,0.7468235385140006
data-cache/Daal2017_sample1/split-halves/split13.csv,0.735787841089247,1.675194636760807,0.7372760885930925
data-cache/Daal2017_sample1/split-halves/split14.csv,0.7069912299166765,1.6884039469618233,0.7403074891538469
data-cache/Daal2017_sample1/split-halves/split15.csv,0.6836222465458548,1.7414918808709339,0.7520329560209419
data-cache/Daal2017_sample1/split-halves/split16.csv,0.6973658673315964,1.6980415431928737,0.7424900494859703
data-cache/Daal2017_sample1/split-halves/split17.csv,0.6372785514789003,1.7457580274751567,0.752944353025985
data-cache/Daal2017_sample1/split-halves/split18.csv,0.7022458940525217,1.6626674435237871,0.7343578638899126
data-cache/Daal2017_sample1/split-halves/split19.csv,0.7071017140287381,1.8295409636887083,0.7699679408223807
data-cache/Daal2017_sample1/split-halves/split2.csv,0.6769904028352359,1.6898914901841153,0.7406459587514375
data-cache/Daal2017_sample1/split-halves/split20.csv,0.7022637793279494,1.7567438252241296,0.7552707861520347
data-cache/Daal2017_sample1/split-halves/split21.csv,0.7377481606717288,1.7753384889339703,0.7591421655708379
data-cache/Daal2017_sample1/split-halves/split22.csv,0.6216612666303326,1.8085569354371436,0.7658561176851965
data-cache/Daal2017_sample1/split-halves/split23.csv,0.6392616705810383,1.8015538244376046,0.7644618194829157
data-cache/Daal2017_sample1/split-halves/split24.csv,0.6308967464385751,1.7634762467604135,0.756682026941677
data-cache/Daal2017_sample1/split-halves/split25.csv,0.6805035978010978,1.810529166006574,0.7662467759585424
data-cache/Daal2017_sample1/split-halves/split26.csv,0.7026291661335381,1.6939933377256804,0.7415762534062948
data-cache/Daal2017_sample1/split-halves/split27.csv,0.6534632342496884,1.790168643322261,0.7621711173162842
data-cache/Daal2017_sample1/split-halves/split28.csv,0.6149056505655299,1.8476832061883306,0.7734446925690144
data-cache/Daal2017_sample1/split-halves/split29.csv,0.65509812278696955,1.718106327957112,0.7469564781853641
data-cache/Daal2017_sample1/split-halves/split3.csv,0.6692160806067955,1.711937150031715,0.7455942525059497
data-cache/Daal2017_sample1/split-halves/split30.csv,0.7034694427006452,1.6247107965138634,0.7252509619216094
data-cache/Daal2017_sample1/split-halves/split31.csv,0.6266887368505648,1.8253340299521101,0.7691514454536176
data-cache/Daal2017_sample1/split-halves/split32.csv,0.6622298984526968,1.6869308154032687,0.7399717218594476
data-cache/Daal2017_sample1/split-halves/split33.csv,0.6456145565289679,1.752940033822272,0.7544685955793405
data-cache/Daal2017_sample1/split-halves/split34.csv,0.6899008712108495,1.7032476437031012,0.743658925167484
data-cache/Daal2017_sample1/split-halves/split35.csv,0.6763292586551766,1.7969612226836063,0.7635413728996024
data-cache/Daal2017_sample1/split-halves/split36.csv,0.6564369802552001,1.6707649031560177,0.7362490377380396
data-cache/Daal2017_sample1/split-halves/split37.csv,0.7001761590266696,1.7486241914864766,0.7535541534662272
data-cache/Daal2017_sample1/split-halves/split38.csv,0.667179462724787,1.5531117873740965,0.7069301830488378
data-cache/Daal2017_sample1/split-halves/split39.csv,0.636275097938144,1.7490148436354946,0.7536371121770139
data-cache/Daal2017_sample1/split-halves/split4.csv,0.6746860408238065,1.7123106926277865,0.7456770120062131
data-cache/Daal2017_sample1/split-halves/split40.csv,0.664091120221022,1.7576589542588306,0.7554632564895449
data-cache/Daal2017_sample1/split-halves/split41.csv,0.6762267905552379,1.799624826742966,0.7640757991472772
data-cache/Daal2017_sample1/split-halves/split42.csv,0.650633497545252,1.723229255351452,0.7480803131947316
data-cache/Daal2017_sample1/split-halves/split43.csv,0.6697971609018382,1.9082677643031272,0.7845517512919866
data-cache/Daal2017_sample1/split-halves/split44.csv,0.7190034018265082,1.6864021974252927,0.7398510950814
data-cache/Daal2017_sample1/split-halves/split45.csv,0.6568961694452845,1.7495013025432753,0.7537403641982335
data-cache/Daal2017_sample1/split-halves/split46.csv,0.7100706856469736,1.7463413437694753,0.7530686217294343
data-cache/Daal2017_sample1/split-halves/split47.csv,0.7201305341791625,1.8378506577707447,0.7715692868503928
data-cache/Daal2017_sample1/split-halves/split48.csv,0.6618929975138362,1.8093246161188117,0.7660082839056459
data-cache/Daal2017_sample1/split-halves/split49.csv,0.7250297886909894,1.7436995813065166,0.7525051570222022
data-cache/Daal2017_sample1/split-halves/split5.csv,0.7027989238194547,1.5780195568976676,0.7134790121482804
data-cache/Daal2017_sample1/split-halves/split50.csv,0.7004131122339118,1.6695424898538744,0.7359646829298213
data-cache/Daal2017_sample1/split-halves/split51.csv,0.7200526785678625,1.792210309435803,0.7625840988603995
data-cache/Daal2017_sample1/split-halves/split52.csv,0.7185876024872359,1.5779386196598733,0.713458040899914
data-cache/Daal2017_sample1/split-halves/split53.csv,0.6683543579953618,1.7356105819595573,0.7507691322034145
data-cache/Daal2017_sample1/split-halves/split54.csv,0.6870589100687243,1.6946696017509961,0.7417292044261197
data-cache/Daal2017_sample1/split-halves/split55.csv,0.6452197773555425,1.7105757313942163,0.7452923228745072
