individual,id,Ntot,N1,ND,N0,raw,score,propscore,theta,se.theta,outfit,infit
eTweTaoweTai,27,34,32,0,2,32,31.735294117647058,0.9333910034602075,3.1037476215970976,0.7232524850373372,0.6554149341466923,1.0103532792617338
rKorKatorKar,80,32,29,0,3,29,28.756249999999998,0.8986328124999999,2.940885520438036,0.6142053828488303,0.6770628999755,0.8145835273934348
eCneChwneChr,19,32,28,0,4,28,27.775,0.86796875,2.4104354769079905,0.5688887940699058,0.9820246616382431,0.8731834620543352
nJinJorinJor,57,32,28,0,4,28,27.775,0.86796875,2.6478311791770857,0.5608359391346724,0.5529469495134904,0.8307216286070808
oAdoAdndoAdr,69,32,28,0,4,28,27.775,0.86796875,2.5814663692546085,0.5752108464086557,0.6180501575383094,0.8549637925319044
yBayBrsayBro,111,32,28,0,4,28,27.775,0.86796875,2.1067708430006773,0.5541505371784915,0.4699842499247042,0.8060419317723752
rTerTaherTad,85,31,27,0,4,27,26.77741935483871,0.8637877211238293,2.4422851355970736,0.5827123024248966,0.8660002300579768,1.1881307829912326
eYbeYuubeYur,28,31,26,0,5,26,25.796774193548387,0.8321540062434963,2.4371847438702026,0.5237899544386835,0.9056371251982773,1.0775555422625263
sRmsReomsReg,102,31,26,0,5,26,25.796774193548387,0.8321540062434963,2.308378899460652,0.5171163137551168,0.6470429401615382,1.0208864675647642
rSerShmerSha,84,35,29,0,6,29,28.802857142857142,0.8229387755102041,2.005809908465722,0.506944909424185,0.46761073151963556,0.8395267576322291
nFonFrdonFri,52,32,26,0,6,26,25.8125,0.806640625,2.03808339658157,0.48313662430453497,0.6753491990859342,0.85145484460155
nSonSasonSal,63,32,26,0,6,26,25.8125,0.806640625,2.106989975446261,0.4862958379353323,2.456924901971195,1.102071285686728
iLuiLoauiLok,42,32,25,0,7,25,24.83125,0.7759765625,1.8756820075328011,0.4739947440265657,0.9293818160525861,0.9540702598657527
rAerAlberAle,73,32,25,0,7,25,24.83125,0.7759765625,1.5641372886215479,0.48980686174377497,1.9379300248726934,0.990909058587867
rRerRowerRow,83,32,25,0,7,25,24.83125,0.7759765625,1.4673104257699492,0.48965589176942653,1.0501491965726912,1.3689756244085856
wLowLyrowLyd,106,32,25,0,7,25,24.83125,0.7759765625,1.612543447340857,0.4815274500505733,0.5689948257151565,0.8794437164179127
nDonDysonDyl,48,31,24,0,7,24,23.83548387096774,0.7688865764828303,1.6329523580177685,0.49011436951980203,0.9705054591090613,0.7540464496804126
nJonJesonJes,58,31,24,0,7,24,23.83548387096774,0.7688865764828303,1.8006826311629955,0.47356693322433624,0.7428001019685206,0.889549062634445
nManMoganMon,59,31,24,0,7,24,23.83548387096774,0.7688865764828303,1.965958780531757,0.4764315112406295,1.2247687607964075,1.2545261623947745
dOndOlondOli,13,32,23,0,9,23,22.86875,0.7146484375,1.519468214018214,0.446605806925861,0.8425861158100344,0.96615953750835
nSenSadenSam,61,32,23,0,9,23,22.86875,0.7146484375,1.1207064831894265,0.44912398341726834,0.7407969047331804,0.9461052724401493
sHmsHaamsHay,94,32,23,0,9,23,22.86875,0.7146484375,1.6078502749971695,0.45361539451367716,0.7359012478971667,0.9747450123394177
yRlyRollyRos,116,32,23,0,9,23,22.86875,0.7146484375,1.3601398496297392,0.44886452565570073,0.558133376141376,0.7924162418226836
hSahSaWahSam,37,30,21,0,9,21,20.88,0.696,1.3747630231631494,0.46776664604457524,1.994274247435229,1.3197751757512308
nJanJoganJos,55,32,22,0,10,22,21.8875,0.683984375,1.4370313342892747,0.4449446369771566,0.9368863510271159,1.100674830583383
rKerKaserKat,78,32,22,0,10,22,21.8875,0.683984375,0.993883700498064,0.4438957676728136,1.2723938496305802,1.3372755724003813
aImaIsimaIsa,3,31,21,0,10,21,20.893548387096775,0.6739854318418315,1.3140520380265721,0.4666080081129997,0.6413487835862732,0.8266402216372418
dTldTaaldTay,14,31,21,0,10,21,20.893548387096775,0.6739854318418315,1.2299833220484329,0.4673355522487976,0.9831933642134288,1.099084974630276
sCnsCuensCur,91,31,21,0,10,21,20.893548387096775,0.6739854318418315,1.23476297406991,0.45129368326062036,0.5957799775736169,0.7661385986905872
eJieJorieJos,22,33,22,0,11,22,21.9,0.6636363636363636,0.8438033388481562,0.42164801061090423,1.6036908305095352,0.9008709530747345
hTthTaithTay,39,33,22,0,11,22,21.9,0.6636363636363636,1.4111320774569083,0.42092985211121464,0.9144899939360374,0.9164705863837894
dCldCoeldCou,8,32,21,0,11,21,20.90625,0.6533203125,0.8672788801007619,0.43828992117514937,0.5466300116139119,0.7269665221138791
hAthAlithAle,31,32,21,0,11,21,20.90625,0.6533203125,1.3618475616461003,0.42676760487115767,0.7011694862793414,0.9022304957269809
nSenSteenSte,62,31,20,0,11,20,19.912903225806453,0.6423517169614985,0.603288094503062,0.4398016395593537,1.1159701212875393,0.8675937972299156
nJinJekinJes,56,35,22,0,13,22,21.922857142857143,0.6263673469387755,0.7552794171354632,0.41071990873375436,1.8197681878302263,1.1042910026586783
sJdsJardsJad,95,35,22,0,13,22,21.922857142857143,0.6263673469387755,0.6982183815952706,0.40680775805936037,1.2114013074666459,1.1170965969411046
dEndErandEri,9,32,20,0,12,20,19.925,0.62265625,1.2900222281898983,0.4286497570405942,0.48965051400529,0.6263625922576865
eJieJodieJoe,21,31,19,0,12,19,18.93225806451613,0.6107180020811654,0.17602524858100427,0.4395164509285619,0.8262223296614569,1.068040365159094
nDwnDaownDav,49,31,19,0,12,19,18.93225806451613,0.6107180020811654,1.0991931240170512,0.43397631530871167,0.7933130132976941,0.8303018973091116
oXroXytroXyr,72,33,20,0,13,20,19.936363636363637,0.6041322314049588,0.15614013251364198,0.42382337483818855,0.8284844057121906,0.9510907760576113
rKerKrserKri,79,33,20,0,13,20,19.936363636363637,0.6041322314049588,0.5114759129491702,0.4188084170446291,1.2399790409000295,1.1484783651942612
yMeyMeleyMeg,114,33,20,0,13,20,19.936363636363637,0.6041322314049588,0.9521930444843026,0.4239268991940136,0.7778580238164543,0.9067305041641442
eJreJaureJam,23,32,19,0,13,19,18.94375,0.5919921875,0.41617644319698144,0.4277888844509901,1.359466133993248,1.2084141582824495
hFahFalahFai,32,32,19,0,13,19,18.94375,0.5919921875,0.626304755325741,0.4301960470512449,1.0752530517566483,1.2086376569132438
nHwnHaownHay,53,32,19,0,13,19,18.94375,0.5919921875,0.6423209457403135,0.4155667852398105,0.7885856415133805,0.9521644093711981
sGdsGrrdsGra,93,32,19,0,13,19,18.94375,0.5919921875,0.6022856564400013,0.4309154019384851,1.5658004036382382,1.135740231157987
yTkyThzkyTho,118,32,19,0,13,19,18.94375,0.5919921875,0.5769435646322609,0.41586148452016103,0.6711752930169067,0.8183591129323493
aPoaPotoaPop,5,31,18,0,13,18,17.951612903225804,0.5790842872008324,1.1293103973521008,0.41786454755605407,1.1302118849656395,1.229582176124463
nVenVyyenVyH,66,31,18,0,13,18,17.951612903225804,0.5790842872008324,0.5270335232108785,0.42958162309869763,0.8091013228034124,0.9578789590484291
hJshJulshJus,34,33,19,0,14,19,18.954545454545457,0.5743801652892563,0.7953517822050536,0.40894651992774245,0.9020482941559835,1.057482181197927
aCwaChewaChr,1,32,18,0,14,18,17.9625,0.561328125,0.3994351908408905,0.4186788212787452,0.8875320552451404,0.9428787567647862
eBeeBrGeeBra,17,32,18,0,14,18,17.9625,0.561328125,0.4790783546291875,0.43539272969577353,1.2849717928920135,1.257732695188087
hNchNiichNic,36,32,18,0,14,18,17.9625,0.561328125,0.30378636319056784,0.4263893123133536,0.8982138912728561,0.9514962758802592
lJllJaullJac,44,32,18,0,14,18,17.9625,0.561328125,-0.023727619831555805,0.4415610826671775,0.6390469162757884,0.7101036900063519
oSdoSaedoSam,71,32,18,0,14,18,17.9625,0.561328125,0.7396024796933635,0.4204014291087034,0.9547003666130929,1.0640221830237324
TC-TCaN-TCar,103,31,17,0,14,17,16.970967741935482,0.5474505723204994,0.6676694683027512,0.41093255405707735,0.8467629525707877,0.9251479625558141
hSghSaaghSam,38,33,18,0,15,18,17.972727272727273,0.5446280991735537,0.27413458581836087,0.4085732900737212,0.837713392358914,0.9819298919468418
dGrdGeardGeo,10,32,17,0,15,17,16.98125,0.5306640625,0.5102530188446553,0.4150793140871783,0.6580180850669359,0.7982399099514719
eNceNanceNaf,25,32,17,0,15,17,16.98125,0.5306640625,0.2865811431608849,0.4424219399914142,1.0105447459755796,1.11991213252775
rAorAmlorAmy,74,32,17,0,15,17,16.98125,0.5306640625,-0.2519572680450801,0.4315670071371385,0.9008544469612989,0.9619869145558161
sDrsDaersDan,92,32,17,0,15,17,16.98125,0.5306640625,0.26215617652974244,0.4204065746783705,1.666069558183924,1.3273183395216517
nIwnIsownIso,54,33,17,0,16,17,16.99090909090909,0.5148760330578511,0.17887511734625028,0.4112625821751962,1.1489281987707096,1.1526789917367124
dNrdNiardNia,12,32,16,0,16,16,16,0.5,0.007551723990161307,0.4547073451299815,0.4316755003523065,0.6243377081264023
uCouChHouChe,105,32,16,0,16,16,16,0.5,0.3925357806004971,0.42372756873792644,1.802066304469236,1.4098359565742486
xJoxJoRoxJos,108,32,16,0,16,16,16,0.5,0.27434210938494596,0.42763465182174604,1.449478513926823,1.1257327154115637
yTtyTaityTay,119,33,16,0,17,16,16.009090909090908,0.4851239669421487,0.4165011903096681,0.39904221312716603,0.5834753605668056,0.6736055917987244
hGthGlithGlo,33,31,15,0,16,15,15.009677419354839,0.4841831425598335,0.21267243871786293,0.4286531443369119,0.6353578226136948,0.788584247629757
sNnsNainsNat,101,34,16,0,18,16,16.017647058823528,0.4711072664359861,-0.2497835351484856,0.4314861408445277,0.6851385405207118,0.9290040777525207
eCieCadieCai,18,32,15,0,17,15,15.01875,0.4693359375,-0.3351773868835727,0.44460757835914905,1.5535097208300774,1.3611316718678947
kSrkSiarkSim,43,32,15,0,17,15,15.01875,0.4693359375,-0.7166876767769229,0.443574818363181,0.8525851130872926,0.9641496261909699
sLbsLabbsLau,98,32,15,0,17,15,15.01875,0.4693359375,0.1556590436342019,0.43858620998182934,0.778901787798528,0.9700455797422981
tLttLiittLia,104,32,15,0,17,15,15.01875,0.4693359375,0.045680925704800396,0.42735449211557913,0.6764931908499898,0.7886163918059518
nTonTasonTay,64,33,15,0,18,15,15.027272727272727,0.4553719008264463,0.033775047865987666,0.41233051783242863,0.6616060041895189,0.8105075805355761
rKarKimarKia,77,33,15,0,18,15,15.027272727272727,0.4553719008264463,-0.011165829799007952,0.41887018894664474,0.589690169630723,0.7544848336115489
wSawSuhawSus,107,31,14,0,17,14,14.029032258064516,0.4525494276795005,0.11297232171886976,0.4319919798188437,0.5380757451049826,0.6772302028315337
rJerJaterJam,75,34,15,0,19,15,15.035294117647059,0.4422145328719723,-0.2947952532124705,0.4249651576845567,0.48985610084407427,0.653118651133135
sCesCanesCam,90,34,15,0,19,15,15.035294117647059,0.4422145328719723,-0.19462633234752957,0.401370699564306,0.5515543372627612,0.6599397189831067
nZonZatonZan,67,32,14,0,18,14,14.0375,0.438671875,-0.4984504534196823,0.4551684529640176,1.271576745140766,1.0707360891398237
oAaoArtaoAry,68,32,14,0,18,14,14.0375,0.438671875,-0.7966367994664694,0.435689183093208,0.624815277920065,0.8204957762137862
nEanEsmanEst,50,31,13,0,18,13,13.048387096774194,0.42091571279916756,-0.6166464566614295,0.43803891847506465,1.4835046594008985,1.4557580189732398
rRerReterReb,82,31,13,0,18,13,13.048387096774194,0.42091571279916756,0.10178221420264208,0.3999127956180581,0.6941276387088792,0.7746985340637794
iBgiBrngiBri,40,32,13,0,19,13,13.05625,0.4080078125,-0.40417841047794706,0.42906918102204894,1.102450905236339,1.0154313554646022
rTerTiterTim,87,33,13,0,20,13,13.063636363636364,0.39586776859504136,-0.6132972898751399,0.4322231973775244,0.920299365200247,1.0135076763008781
yAeyAileyAid,109,33,13,0,20,13,13.063636363636364,0.39586776859504136,-0.7690925198980191,0.4338842717776509,0.8138851699962127,0.9433979073528319
sJpsJoipsJor,97,32,12,0,20,12,12.075,0.37734375,-0.5366480120453985,0.4291480527978113,0.8528174150163248,0.8795355890663047
eAoeAlcoeAle,15,33,12,0,21,12,12.081818181818182,0.36611570247933883,-0.5853814755655284,0.42997437094444596,0.8728372114390152,0.8927649794843001
eDceDyrceDyl,20,31,11,0,20,11,11.087096774193549,0.3576482830385016,-0.7694371298390961,0.4462323655389067,1.1205793274699458,1.1298688916791502
nTonTrsonTri,65,32,11,0,21,11,11.09375,0.3466796875,-1.1179789192828282,0.46160637896589585,0.7284059301310647,0.9475107893726783
sCesCaiesCal,89,32,11,0,21,11,11.09375,0.3466796875,-1.058276585841882,0.4456544381635368,0.5623044644395652,0.7641488802771174
sJisJorisJor,96,32,11,0,21,11,11.09375,0.3466796875,-0.7591363830376285,0.4273841928151986,0.7889482181058136,0.9236586642862431
rTerTalerTay,86,31,10,0,21,10,10.106451612903227,0.3260145681581686,-1.116347117063533,0.4860211695299056,0.42065003431547004,0.6639572187705618
sLesLunesLuk,100,32,10,0,22,10,10.1125,0.316015625,-0.7049664850154741,0.470690809959521,0.7131983815322178,0.7771298820378011
gTngTrongTre,30,31,9,0,22,9,9.125806451612902,0.2943808532778356,-0.8268418561064372,0.47105036290191227,0.6499771805838546,0.8909553734638804
rLerLokerLog,81,31,9,0,22,9,9.125806451612902,0.2943808532778356,-0.9719491130745443,0.4858612704034404,1.2322640138908019,1.1581810569364663
aRraRiaraRis,6,32,9,0,23,9,9.13125,0.2853515625,-1.1810055495522793,0.4947020963126258,0.6198660354686838,0.8182782166495328
eRieRowieRon,26,32,9,0,23,9,9.13125,0.2853515625,-0.7539568494388553,0.46696198238115066,1.0354161845302678,0.7867849841126424
yHeyHeveyHen,112,32,9,0,23,9,9.13125,0.2853515625,-1.217513901618544,0.4701372761536259,1.3378385595551587,1.120470508538921
eAseAmwseAme,16,33,9,0,24,9,9.136363636363637,0.2768595041322314,-1.8288897293775752,0.4975989310835835,0.3613929602827136,0.5923760383275725
rTerTokerTom,88,32,8,0,24,8,8.15,0.2546875,-1.3152412847204638,0.4808495014855261,1.0707040830414076,0.8675096332162539
gJngJoongJon,29,32,7,0,25,7,7.168749999999999,0.22402343749999998,-1.967155365433155,0.4984936949603953,1.7703731424901625,1.3029801896212467
yTeyTyreyTyl,117,31,6,0,25,6,6.183870967741934,0.1994797086368366,-2.2278414929725243,0.5557553614308912,0.7509658324459593,0.8842881076167939
lJllJuellJua,45,32,6,0,26,6,6.187499999999999,0.19335937499999997,-1.6053775716946996,0.5868873925297875,0.63819251038014,0.9647575265168121
aVnaViinaVij,7,33,6,0,27,6,6.1909090909090905,0.18760330578512396,-1.9835225507987857,0.5737072647135856,3.006606552124833,0.8713005243523654
eMieMadieMas,24,31,5,0,26,5,5.203225806451613,0.16784599375650364,-2.6743735389873,0.5738175203602218,1.3629386159811518,0.8806108071729869
nDnnDeannDec,47,31,5,0,26,5,5.203225806451613,0.16784599375650364,-2.9641189371103858,0.6245770687279516,0.26828855794450535,0.6672438262254263
iJliJailiJae,41,32,5,0,27,5,5.20625,0.1626953125,-2.266123238991452,0.5786288787734011,0.4473200900722206,0.8390987870694682
nEonElsonEli,51,32,5,0,27,5,5.20625,0.1626953125,-2.308124997761274,0.5880488102782355,1.1237096925146672,1.2339525881361795
yJbyJosbyJon,113,32,5,0,27,5,5.20625,0.1626953125,-1.955201182222826,0.5431229590607751,1.362384399768763,1.2824325132895606
yAeyAmleyAmb,110,33,5,0,28,5,5.209090909090909,0.1578512396694215,-2.520627764397669,0.5635399166327562,0.584850537640548,0.8819117191345097
nAonAisonAid,46,36,5,0,31,5,5.216666666666667,0.1449074074074074,-1.9785569796527773,0.5286467473089757,0.4930069816119047,0.6420426836031783
aMtaMautaMak,4,31,4,0,27,4,4.22258064516129,0.13621227887617066,-2.4006885329236782,0.6700633615085537,1.6718689073250077,1.6007199059792943
aDwaDaewaDav,2,32,4,0,28,4,4.225,0.13203125,-2.910019313885237,0.6456931566140376,0.9355968591801577,0.8805044977678937
NMINMaDINMat,60,32,4,0,28,4,4.225,0.13203125,-2.6476029186506462,0.6344754674628169,1.544956787981371,1.594805093973891
oGooGelooGeo,70,33,4,0,29,4,4.2272727272727275,0.12809917355371903,-3.0635483818222222,0.6548997568812175,0.4800800121108982,0.8797376143530365
sLesLunesLuc,99,33,4,0,29,4,4.2272727272727275,0.12809917355371903,-2.968111879137844,0.673754225542352,0.2783354925181501,0.7513389710441457
yMryMatryMat,115,34,3,0,31,3,3.2470588235294113,0.09550173010380622,-3.0752088681519614,0.6474719514147925,0.6348002746110433,0.8684277026690794
hJthJoithJos,35,32,2,0,30,2,2.2624999999999997,0.07070312499999999,-3.7416936642744485,0.7913352004849867,0.17557679508269985,0.5829325311347381
rJirJoairJoe,76,33,1,0,32,1,1.2818181818181817,0.03884297520661157,-4.315845764633674,0.9779259701085377,0.203849710434111,0.8788789047380459
dLldLualdLuc,11,32,0,0,32,0,0.3,0.009375,-6.044910260389082,1.856030370839864,0.0096940436786069,0.03360674357163892
